REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
RD,All,T4NGS_HEA,E1NGS,2049,0.1220347240143353
RD,All,T4NGS_HEA,E1NGS,2050,0.1427927822222228
RD,All,T4DSL_LIG,E1DSL,2018,17.90690104
RD,All,T4DSL_LIG,E1DSL,2019,18.17840906
RD,All,T4DSL_LIG,E1DSL,2020,19.709450225161294
RD,All,T4DSL_LIG,E1DSL,2021,20.204561072688175
RD,All,T4DSL_LIG,E1DSL,2022,21.40688355655914
RD,All,T4DSL_LIG,E1DSL,2023,22.642557958924733
RD,All,T4DSL_LIG,E1DSL,2024,23.57997012
RD,All,T4DSL_LIG,E1DSL,2025,23.13240902
RD,All,T4DSL_LIG,E1DSL,2026,24.06113619
RD,All,T4DSL_LIG,E1DSL,2027,24.87461173
RD,All,T4DSL_LIG,E1DSL,2028,25.71406808
RD,All,T4DSL_LIG,E1DSL,2029,26.5797752
RD,All,T4DSL_LIG,E1DSL,2030,27.47332835
RD,All,T4DSL_LIG,E1DSL,2031,28.39405277
RD,All,T4DSL_LIG,E1DSL,2032,29.34429144
RD,All,T4DSL_LIG,E1DSL,2033,30.32435286
RD,All,T4DSL_LIG,E1DSL,2034,31.33399986
RD,All,T4DSL_LIG,E1DSL,2035,32.375609999999995
RD,All,T4DSL_LIG,E1DSL,2036,33.448582800000004
RD,All,T4DSL_LIG,E1DSL,2037,34.55498277
RD,All,T4DSL_LIG,E1DSL,2038,35.69460377
RD,All,T4DSL_LIG,E1DSL,2039,36.86988078
RD,All,T4DSL_LIG,E1DSL,2040,38.08142918
RD,All,T4DSL_LIG,E1DSL,2041,39.32761725
RD,All,T4DSL_LIG,E1DSL,2042,40.6129295
RD,All,T4DSL_LIG,E1DSL,2043,41.93597664
RD,All,T4DSL_LIG,E1DSL,2044,43.298983080000006
RD,All,T4DSL_LIG,E1DSL,2045,44.70149025
RD,All,T4DSL_LIG,E1DSL,2046,46.14736512
RD,All,T4DSL_LIG,E1DSL,2047,47.63413152
RD,All,T4DSL_LIG,E1DSL,2048,49.44065613494623
RD,All,T4DSL_LIG,E1DSL,2049,51.299087966451616
RD,All,T4DSL_LIG,E1DSL,2050,53.20814861268818
RD,All,T4GSL_LIG,E1GSL,2018,9.303238080000002
RD,All,T4GSL_LIG,E1GSL,2019,9.444257279999999
RD,All,T4GSL_LIG,E1GSL,2020,9.961327679999998
RD,All,T4GSL_LIG,E1GSL,2021,10.344541759999998
RD,All,T4GSL_LIG,E1GSL,2022,10.74163392
RD,All,T4GSL_LIG,E1GSL,2023,11.15260416
RD,All,T4GSL_LIG,E1GSL,2024,12.147527229247313
RD,All,T4GSL_LIG,E1GSL,2025,12.0179696
RD,All,T4GSL_LIG,E1GSL,2026,12.50055552
RD,All,T4GSL_LIG,E1GSL,2027,12.92332608
RD,All,T4GSL_LIG,E1GSL,2028,13.35968768
RD,All,T4GSL_LIG,E1GSL,2029,13.80917952
RD,All,T4GSL_LIG,E1GSL,2030,14.27306752
RD,All,T4GSL_LIG,E1GSL,2031,14.75170944
RD,All,T4GSL_LIG,E1GSL,2032,15.245437439999998
RD,All,T4GSL_LIG,E1GSL,2033,15.754087160000005
RD,All,T4GSL_LIG,E1GSL,2034,16.27932207
RD,All,T4GSL_LIG,E1GSL,2035,16.82006447
RD,All,T4GSL_LIG,E1GSL,2036,17.37779121
RD,All,T4GSL_LIG,E1GSL,2037,17.952277979999998
RD,All,T4GSL_LIG,E1GSL,2038,18.54531812
RD,All,T4GSL_LIG,E1GSL,2039,19.15540505
RD,All,T4GSL_LIG,E1GSL,2040,19.78425531
RD,All,T4GSL_LIG,E1GSL,2041,20.43192268
RD,All,T4GSL_LIG,E1GSL,2042,21.099615210000003
RD,All,T4GSL_LIG,E1GSL,2043,21.78691659
RD,All,T4GSL_LIG,E1GSL,2044,22.49494527
RD,All,T4GSL_LIG,E1GSL,2045,23.22437201
RD,All,T4GSL_LIG,E1GSL,2046,23.97505539
RD,All,T4GSL_LIG,E1GSL,2047,24.7482389
RD,All,T4GSL_LIG,E1GSL,2048,25.543548
RD,All,T4GSL_LIG,E1GSL,2049,26.3624593
RD,All,T4GSL_LIG,E1GSL,2050,27.2050199
RD,All,T4LPG_LIG,E1LPG,2018,3.5046693333333367
RD,All,T4LPG_LIG,E1LPG,2019,4.681261333333334
RD,All,T4LPG_LIG,E1LPG,2020,4.579333333333334
RD,All,T4LPG_LIG,E1LPG,2021,4.931655999999999
RD,All,T4LPG_LIG,E1LPG,2022,4.835679999999998
RD,All,T4LPG_LIG,E1LPG,2023,4.742679999999998
RD,All,T4LPG_LIG,E1LPG,2024,4.652407999999999
RD,All,T4LPG_LIG,E1LPG,2025,4.564863999999998
RD,All,T4LPG_LIG,E1LPG,2026,4.70890252
RD,All,T4LPG_LIG,E1LPG,2027,4.8684209
RD,All,T4LPG_LIG,E1LPG,2028,5.03221248
RD,All,T4LPG_LIG,E1LPG,2029,5.20196963
RD,All,T4LPG_LIG,E1LPG,2030,5.37658462
RD,All,T4LPG_LIG,E1LPG,2031,5.55706907
RD,All,T4LPG_LIG,E1LPG,2032,5.74297743
RD,All,T4LPG_LIG,E1LPG,2033,5.93458542
RD,All,T4LPG_LIG,E1LPG,2034,6.1321533
RD,All,T4LPG_LIG,E1LPG,2035,6.3361542
RD,All,T4LPG_LIG,E1LPG,2036,6.5458395000000005
RD,All,T4LPG_LIG,E1LPG,2037,6.76267571
RD,All,T4LPG_LIG,E1LPG,2038,6.98590784
RD,All,T4LPG_LIG,E1LPG,2039,7.21595589
RD,All,T4LPG_LIG,E1LPG,2040,7.452775779999999
RD,All,T4LPG_LIG,E1LPG,2041,7.69684452
RD,All,T4LPG_LIG,E1LPG,2042,7.94833334
RD,All,T4LPG_LIG,E1LPG,2043,8.2072619
RD,All,T4LPG_LIG,E1LPG,2044,8.474179539999998
RD,All,T4LPG_LIG,E1LPG,2045,8.74834545
RD,All,T4LPG_LIG,E1LPG,2046,9.03129066
RD,All,T4LPG_LIG,E1LPG,2047,9.32247303
RD,All,T4LPG_LIG,E1LPG,2048,9.62236044
RD,All,T4LPG_LIG,E1LPG,2049,9.93029272
RD,All,T4LPG_LIG,E1LPG,2050,10.24784759
RD,All,T4ELE_LIG,E1IEL,2025,0.4936759784946254
RD,All,T4ELE_LIG,E1IEL,2026,0.5024595640860232
RD,All,T4ELE_LIG,E1IEL,2027,0.5113072634408619
RD,All,T4ELE_LIG,E1IEL,2028,0.5418118193548408
RD,All,T4ELE_LIG,E1IEL,2029,0.5735822406451623
RD,All,T4ELE_LIG,E1IEL,2030,0.6074190058064525
RD,All,T4ELE_LIG,E1IEL,2031,0.6426766038709684
RD,All,T4ELE_LIG,E1IEL,2032,0.6799229577419391
RD,All,T4ELE_LIG,E1IEL,2033,0.7192879738709698
RD,All,T4ELE_LIG,E1IEL,2034,0.7605275862365612
RD,All,T4ELE_LIG,E1IEL,2035,0.8040053583871009
RD,All,T4ELE_LIG,E1IEL,2036,0.8498999604301088
RD,All,T4ELE_LIG,E1IEL,2037,0.8979608387096794
RD,All,T4ELE_LIG,E1IEL,2038,0.9485846510752712
RD,All,T4ELE_LIG,E1IEL,2039,1.0019333084946258
RD,All,T4ELE_LIG,E1IEL,2040,1.057986098924734
RD,All,T4ELE_LIG,E1IEL,2041,1.1169881903225831
RD,All,T4ELE_LIG,E1IEL,2042,1.1789204322580702
RD,All,T4ELE_LIG,E1IEL,2043,1.2440924756989329
RD,All,T4ELE_LIG,E1IEL,2044,1.312818861290326
RD,All,T4ELE_LIG,E1IEL,2045,1.3848913900000006
RD,All,T4ELE_LIG,E1IEL,2046,1.460471365161292
RD,All,T4ELE_LIG,E1IEL,2047,1.540110385806458
RD,All,T4ELE_LIG,E1IEL,2048,1.5275133449462437
RD,All,T4ELE_LIG,E1IEL,2049,1.5126109423655945
RD,All,T4ELE_LIG,E1IEL,2050,1.4954913443010804
RD,All,TRAUTDSL,E4DSL_PRI,2018,1.02867456
RD,All,TRAUTDSL,E4DSL_PRI,2019,1.0719801599999998
RD,All,TRAUTDSL,E4DSL_PRI,2020,1.17324864
RD,All,TRAUTDSL,E4DSL_PRI,2021,1.2392064
RD,All,TRAUTDSL,E4DSL_PRI,2022,1.30782912
RD,All,TRAUTDSL,E4DSL_PRI,2023,1.37845056
RD,All,TRAUTDSL,E4DSL_PRI,2024,1.45173696
RD,All,TRAUTDSL,E4DSL_PRI,2025,1.5270220799999998
RD,All,TRAUTDSL,E4DSL_PRI,2026,1.6259178399999998
RD,All,TRAUTDSL,E4DSL_PRI,2027,1.70681528
RD,All,TRAUTDSL,E4DSL_PRI,2028,1.79028216
RD,All,TRAUTDSL,E4DSL_PRI,2029,1.8755856
RD,All,TRAUTDSL,E4DSL_PRI,2030,1.96262365
RD,All,TRAUTDSL,E4DSL_PRI,2031,2.05202206
RD,All,TRAUTDSL,E4DSL_PRI,2032,2.14303326
RD,All,TRAUTDSL,E4DSL_PRI,2033,2.23558585
RD,All,TRAUTDSL,E4DSL_PRI,2034,2.3302318200000003
RD,All,TRAUTDSL,E4DSL_PRI,2035,2.42688549
RD,All,TRAUTDSL,E4DSL_PRI,2036,2.52361957
RD,All,TRAUTDSL,E4DSL_PRI,2037,2.62282766
RD,All,TRAUTDSL,E4DSL_PRI,2038,2.7225517
RD,All,TRAUTDSL,E4DSL_PRI,2039,2.82342222
RD,All,TRAUTDSL,E4DSL_PRI,2040,2.92472994
RD,All,TRAUTDSL,E4DSL_PRI,2041,3.02641774
RD,All,TRAUTDSL,E4DSL_PRI,2042,3.1284285
RD,All,TRAUTDSL,E4DSL_PRI,2043,3.23128564
RD,All,TRAUTDSL,E4DSL_PRI,2044,3.33319042
RD,All,TRAUTDSL,E4DSL_PRI,2045,3.4352563200000006
RD,All,TRAUTDSL,E4DSL_PRI,2046,3.53623125
RD,All,TRAUTDSL,E4DSL_PRI,2047,3.6373322200000007
RD,All,TRAUTDSL,E4DSL_PRI,2048,3.73677176
RD,All,TRAUTDSL,E4DSL_PRI,2049,3.83508756
RD,All,TRAUTDSL,E4DSL_PRI,2050,3.93170385
RD,All,TRAUTGSL,E4GSL_PRI,2018,28.02750652
RD,All,TRAUTGSL,E4GSL_PRI,2019,31.11831346
RD,All,TRAUTGSL,E4GSL_PRI,2020,34.0507674
RD,All,TRAUTGSL,E4GSL_PRI,2021,35.95758114
RD,All,TRAUTGSL,E4GSL_PRI,2022,37.93601916
RD,All,TRAUTGSL,E4GSL_PRI,2023,40.01604672
RD,All,TRAUTGSL,E4GSL_PRI,2024,42.57308224
RD,All,TRAUTGSL,E4GSL_PRI,2025,45.248517080000006
RD,All,TRAUTGSL,E4GSL_PRI,2026,47.37848688
RD,All,TRAUTGSL,E4GSL_PRI,2027,49.76805443999999
RD,All,TRAUTGSL,E4GSL_PRI,2028,52.2258112
RD,All,TRAUTGSL,E4GSL_PRI,2029,54.7501077
RD,All,TRAUTGSL,E4GSL_PRI,2030,57.33636298000001
RD,All,TRAUTGSL,E4GSL_PRI,2031,59.90417104
RD,All,TRAUTGSL,E4GSL_PRI,2032,62.52405452
RD,All,TRAUTGSL,E4GSL_PRI,2033,65.19176425
RD,All,TRAUTGSL,E4GSL_PRI,2034,67.9049373
RD,All,TRAUTGSL,E4GSL_PRI,2035,70.65872939
RD,All,TRAUTGSL,E4GSL_PRI,2036,73.44927764
RD,All,TRAUTGSL,E4GSL_PRI,2037,76.27188393000002
RD,All,TRAUTGSL,E4GSL_PRI,2038,79.12171267
RD,All,TRAUTGSL,E4GSL_PRI,2039,81.99423799999998
RD,All,TRAUTGSL,E4GSL_PRI,2040,84.880245
RD,All,TRAUTGSL,E4GSL_PRI,2041,87.72283775999999
RD,All,TRAUTGSL,E4GSL_PRI,2042,90.56727144000001
RD,All,TRAUTGSL,E4GSL_PRI,2043,93.40723331999997
RD,All,TRAUTGSL,E4GSL_PRI,2044,96.2367813
RD,All,TRAUTGSL,E4GSL_PRI,2045,99.0482472
RD,All,TRAUTGSL,E4GSL_PRI,2046,101.83604214000002
RD,All,TRAUTGSL,E4GSL_PRI,2047,104.5930878
RD,All,TRAUTGSL,E4GSL_PRI,2048,107.31312540000002
RD,All,TRAUTGSL,E4GSL_PRI,2049,109.98786384000005
RD,All,TRAUTGSL,E4GSL_PRI,2050,112.60564975
RD,All,TRAUTLPG,E4LPG_PRI,2018,7.033158
RD,All,TRAUTLPG,E4LPG_PRI,2019,7.331346
RD,All,TRAUTLPG,E4LPG_PRI,2020,8.022168
RD,All,TRAUTLPG,E4LPG_PRI,2021,8.47143
RD,All,TRAUTLPG,E4LPG_PRI,2022,8.93772
RD,All,TRAUTLPG,E4LPG_PRI,2023,9.42084
RD,All,TRAUTLPG,E4LPG_PRI,2024,9.921186
RD,All,TRAUTLPG,E4LPG_PRI,2025,10.438362
RD,All,TRAUTLPG,E4LPG_PRI,2026,11.11598496
RD,All,TRAUTLPG,E4LPG_PRI,2027,11.66843362
RD,All,TRAUTLPG,E4LPG_PRI,2028,12.23613776
RD,All,TRAUTLPG,E4LPG_PRI,2029,12.81792228
RD,All,TRAUTLPG,E4LPG_PRI,2030,13.4147418
RD,All,TRAUTLPG,E4LPG_PRI,2031,14.02449804
RD,All,TRAUTLPG,E4LPG_PRI,2032,14.6477232
RD,All,TRAUTLPG,E4LPG_PRI,2033,15.282371520000002
RD,All,TRAUTLPG,E4LPG_PRI,2034,15.92914406
RD,All,TRAUTLPG,E4LPG_PRI,2035,16.585476200000002
RD,All,TRAUTLPG,E4LPG_PRI,2036,17.252073720000002
RD,All,TRAUTLPG,E4LPG_PRI,2037,17.9264106
RD,All,TRAUTLPG,E4LPG_PRI,2038,18.60903288
RD,All,TRAUTLPG,E4LPG_PRI,2039,19.29672967
RD,All,TRAUTLPG,E4LPG_PRI,2040,19.99045918
RD,All,TRAUTLPG,E4LPG_PRI,2041,20.6863424
RD,All,TRAUTLPG,E4LPG_PRI,2042,21.3861088
RD,All,TRAUTLPG,E4LPG_PRI,2043,22.08504771
RD,All,TRAUTLPG,E4LPG_PRI,2044,22.784628
RD,All,TRAUTLPG,E4LPG_PRI,2045,23.4807102
RD,All,TRAUTLPG,E4LPG_PRI,2046,24.17435363
RD,All,TRAUTLPG,E4LPG_PRI,2047,24.86112695
RD,All,TRAUTLPG,E4LPG_PRI,2048,25.5420602
RD,All,TRAUTLPG,E4LPG_PRI,2049,26.21293584
RD,All,TRAUTLPG,E4LPG_PRI,2050,26.87477013
RD,All,TRAUTELE,E4ELE_PRI,2018,0.000594
RD,All,TRAUTELE,E4ELE_PRI,2019,0.000594
RD,All,TRAUTELE,E4ELE_PRI,2020,0.000648
RD,All,TRAUTELE,E4ELE_PRI,2021,0.000702
RD,All,TRAUTELE,E4ELE_PRI,2022,0.000756
RD,All,TRAUTELE,E4ELE_PRI,2023,0.000756
RD,All,TRAUTELE,E4ELE_PRI,2024,0.00081
RD,All,TRAUTELE,E4ELE_PRI,2025,0.000864
RD,All,TRAUTELE,E4ELE_PRI,2026,0.0009343199999999
RD,All,TRAUTELE,E4ELE_PRI,2027,0.00100674
RD,All,TRAUTELE,E4ELE_PRI,2028,0.0011378
RD,All,TRAUTELE,E4ELE_PRI,2029,0.00121485
RD,All,TRAUTELE,E4ELE_PRI,2030,0.0012352199999999
RD,All,TRAUTELE,E4ELE_PRI,2031,0.00131516
RD,All,TRAUTELE,E4ELE_PRI,2032,0.00139702
RD,All,TRAUTELE,E4ELE_PRI,2033,0.00154275
RD,All,TRAUTELE,E4ELE_PRI,2034,0.0016294199999999
RD,All,TRAUTELE,E4ELE_PRI,2035,0.00171801
RD,All,TRAUTELE,E4ELE_PRI,2036,0.0018087999999999
RD,All,TRAUTELE,E4ELE_PRI,2037,0.00203236
RD,All,TRAUTELE,E4ELE_PRI,2038,0.00212864
RD,All,TRAUTELE,E4ELE_PRI,2039,0.0022268399999999
RD,All,TRAUTELE,E4ELE_PRI,2040,0.0023957499999999
RD,All,TRAUTELE,E4ELE_PRI,2041,0.00249876
RD,All,TRAUTELE,E4ELE_PRI,2042,0.0026740599999999
RD,All,TRAUTELE,E4ELE_PRI,2043,0.0027822599999999
RD,All,TRAUTELE,E4ELE_PRI,2044,0.002892
RD,All,TRAUTELE,E4ELE_PRI,2045,0.00315018
RD,All,TRAUTELE,E4ELE_PRI,2046,0.00326612
RD,All,TRAUTELE,E4ELE_PRI,2047,0.00345874
RD,All,TRAUTELE,E4ELE_PRI,2048,0.0035790499999999
RD,All,TRAUTELE,E4ELE_PRI,2049,0.0037788799999999
RD,All,TRAUTELE,E4ELE_PRI,2050,0.003904
RD,All,TRAUTHG,E4GSL_PRI,2018,0.0671929999999999
RD,All,TRAUTHG,E4GSL_PRI,2019,0.0699479999999999
RD,All,TRAUTHG,E4GSL_PRI,2020,0.07656
RD,All,TRAUTHG,E4GSL_PRI,2021,0.0808229999999999
RD,All,TRAUTHG,E4GSL_PRI,2022,0.0852889999999999
RD,All,TRAUTHG,E4GSL_PRI,2023,0.086507
RD,All,TRAUTHG,E4GSL_PRI,2024,0.0875509999999999
RD,All,TRAUTHG,E4GSL_PRI,2025,0.0883629999999999
RD,All,TRAUTHG,E4GSL_PRI,2026,0.0923976
RD,All,TRAUTHG,E4GSL_PRI,2027,0.09498489
RD,All,TRAUTHG,E4GSL_PRI,2028,0.0973322999999999
RD,All,TRAUTHG,E4GSL_PRI,2029,0.0993618599999999
RD,All,TRAUTHG,E4GSL_PRI,2030,0.10105641
RD,All,TRAUTHG,E4GSL_PRI,2031,0.1135698
RD,All,TRAUTHG,E4GSL_PRI,2032,0.12725062
RD,All,TRAUTHG,E4GSL_PRI,2033,0.14210432
RD,All,TRAUTHG,E4GSL_PRI,2034,0.1581683399999999
RD,All,TRAUTHG,E4GSL_PRI,2035,0.1754629499999999
RD,All,TRAUTHG,E4GSL_PRI,2036,0.1942293099999999
RD,All,TRAUTHG,E4GSL_PRI,2037,0.21435848
RD,All,TRAUTHG,E4GSL_PRI,2038,0.23600204
RD,All,TRAUTHG,E4GSL_PRI,2039,0.25918848
RD,All,TRAUTHG,E4GSL_PRI,2040,0.28393424
RD,All,TRAUTHG,E4GSL_PRI,2041,0.32045888
RD,All,TRAUTHG,E4GSL_PRI,2042,0.35968522
RD,All,TRAUTHG,E4GSL_PRI,2043,0.4019868299999999
RD,All,TRAUTHG,E4GSL_PRI,2044,0.4473604299999999
RD,All,TRAUTHG,E4GSL_PRI,2045,0.4958887
RD,All,TRAUTHG,E4GSL_PRI,2046,0.54763654
RD,All,TRAUTHG,E4GSL_PRI,2047,0.60275226
RD,All,TRAUTHG,E4GSL_PRI,2048,0.6613120999999998
RD,All,TRAUTHG,E4GSL_PRI,2049,0.72322565
RD,All,TRAUTHG,E4GSL_PRI,2050,0.78891295
RD,All,TRTAXGSL,E4GSL_PUB,2018,0.4521255900000001
RD,All,TRTAXGSL,E4GSL_PUB,2019,0.4666260899999999
RD,All,TRTAXGSL,E4GSL_PUB,2020,0.5104176
RD,All,TRTAXGSL,E4GSL_PUB,2021,0.53912859
RD,All,TRTAXGSL,E4GSL_PUB,2022,0.5687096099999999
RD,All,TRTAXGSL,E4GSL_PUB,2023,0.59974068
RD,All,TRTAXGSL,E4GSL_PUB,2024,0.63164178
RD,All,TRTAXGSL,E4GSL_PUB,2025,0.66441291
RD,All,TRTAXGSL,E4GSL_PUB,2026,0.70775652
RD,All,TRTAXGSL,E4GSL_PUB,2027,0.74266428
RD,All,TRTAXGSL,E4GSL_PUB,2028,0.7787197599999998
RD,All,TRTAXGSL,E4GSL_PUB,2029,0.8158611200000001
RD,All,TRTAXGSL,E4GSL_PUB,2030,0.8534918
RD,All,TRTAXGSL,E4GSL_PUB,2031,0.89238755
RD,All,TRTAXGSL,E4GSL_PUB,2032,0.932292
RD,All,TRTAXGSL,E4GSL_PUB,2033,0.97259051
RD,All,TRTAXGSL,E4GSL_PUB,2034,1.01380096
RD,All,TRTAXGSL,E4GSL_PUB,2035,1.05584688
RD,All,TRTAXGSL,E4GSL_PUB,2036,1.09796589
RD,All,TRTAXGSL,E4GSL_PUB,2037,1.14089742
RD,All,TRTAXGSL,E4GSL_PUB,2038,1.18460421
RD,All,TRTAXGSL,E4GSL_PUB,2039,1.22821894
RD,All,TRTAXGSL,E4GSL_PUB,2040,1.27207396
RD,All,TRTAXGSL,E4GSL_PUB,2041,1.3166131
RD,All,TRTAXGSL,E4GSL_PUB,2042,1.36128954
RD,All,TRTAXGSL,E4GSL_PUB,2043,1.4055174
RD,All,TRTAXGSL,E4GSL_PUB,2044,1.45014518
RD,All,TRTAXGSL,E4GSL_PUB,2045,1.49459128
RD,All,TRTAXGSL,E4GSL_PUB,2046,1.53883707
RD,All,TRTAXGSL,E4GSL_PUB,2047,1.58231034
RD,All,TRTAXGSL,E4GSL_PUB,2048,1.62585906
RD,All,TRTAXGSL,E4GSL_PUB,2049,1.66843488
RD,All,TRTAXGSL,E4GSL_PUB,2050,1.710276
RD,All,TRMOTGSL,E4GSL_PRI,2018,24.3267255
RD,All,TRMOTGSL,E4GSL_PRI,2019,26.5847505
RD,All,TRMOTGSL,E4GSL_PRI,2020,29.090061
RD,All,TRMOTGSL,E4GSL_PRI,2021,30.7191885
RD,All,TRMOTGSL,E4GSL_PRI,2022,32.409762
RD,All,TRMOTGSL,E4GSL_PRI,2023,34.162128
RD,All,TRMOTGSL,E4GSL_PRI,2024,36.236277
RD,All,TRMOTGSL,E4GSL_PRI,2025,35.9233875
RD,All,TRMOTGSL,E4GSL_PRI,2026,38.25299464
RD,All,TRMOTGSL,E4GSL_PRI,2027,40.15591965
RD,All,TRMOTGSL,E4GSL_PRI,2028,42.10752234
RD,All,TRMOTGSL,E4GSL_PRI,2029,44.11333739999999
RD,All,TRMOTGSL,E4GSL_PRI,2030,46.16375596
RD,All,TRMOTGSL,E4GSL_PRI,2031,48.26524559999999
RD,All,TRMOTGSL,E4GSL_PRI,2032,50.40690408
RD,All,TRMOTGSL,E4GSL_PRI,2033,52.5947796
RD,All,TRMOTGSL,E4GSL_PRI,2034,54.81688645
RD,All,TRMOTGSL,E4GSL_PRI,2035,57.08005875
RD,All,TRMOTGSL,E4GSL_PRI,2036,59.37054738
RD,All,TRMOTGSL,E4GSL_PRI,2037,61.695744000000005
RD,All,TRMOTGSL,E4GSL_PRI,2038,64.04034819
RD,All,TRMOTGSL,E4GSL_PRI,2039,66.40591478
RD,All,TRMOTGSL,E4GSL_PRI,2040,68.79465184
RD,All,TRMOTGSL,E4GSL_PRI,2041,71.18913466
RD,All,TRMOTGSL,E4GSL_PRI,2042,73.59811892999998
RD,All,TRMOTGSL,E4GSL_PRI,2043,76.00272416
RD,All,TRMOTGSL,E4GSL_PRI,2044,78.4126028
RD,All,TRMOTGSL,E4GSL_PRI,2045,80.80652689999998
RD,All,TRMOTGSL,E4GSL_PRI,2046,83.19573722
RD,All,TRMOTGSL,E4GSL_PRI,2047,85.55767438000002
RD,All,TRMOTGSL,E4GSL_PRI,2048,87.90365959999998
RD,All,TRMOTGSL,E4GSL_PRI,2049,95.14868167
RD,All,TRMOTGSL,E4GSL_PRI,2050,97.54311510000002
RD,All,TRMOTELE,E4ELE_PRI,2025,0.3646299090909086
RD,All,TRMOTELE,E4ELE_PRI,2026,0.316072572727272
RD,All,TRMOTELE,E4ELE_PRI,2027,0.3401691681818188
RD,All,TRMOTELE,E4ELE_PRI,2028,0.3654388963636339
RD,All,TRMOTELE,E4ELE_PRI,2029,0.3921059972727274
RD,All,TRMOTELE,E4ELE_PRI,2030,0.4204460909090901
RD,All,TRMOTELE,E4ELE_PRI,2031,0.4500169963636336
RD,All,TRMOTELE,E4ELE_PRI,2032,0.4810626763636352
RD,All,TRMOTELE,E4ELE_PRI,2033,0.5139252663636393
RD,All,TRMOTELE,E4ELE_PRI,2034,0.5480922254545413
RD,All,TRMOTELE,E4ELE_PRI,2035,0.5838435445454565
RD,All,TRMOTELE,E4ELE_PRI,2036,0.6214683599999997
RD,All,TRMOTELE,E4ELE_PRI,2037,0.6604312145454527
RD,All,TRMOTELE,E4ELE_PRI,2038,0.7009874399999984
RD,All,TRMOTELE,E4ELE_PRI,2039,0.7435336363636363
RD,All,TRMOTELE,E4ELE_PRI,2040,0.7869844499999995
RD,All,TRMOTELE,E4ELE_PRI,2041,0.8323976000000007
RD,All,TRMOTELE,E4ELE_PRI,2042,0.8794436000000025
RD,All,TRMOTELE,E4ELE_PRI,2043,0.9284739399999992
RD,All,TRMOTELE,E4ELE_PRI,2044,0.9786572399999984
RD,All,TRMOTELE,E4ELE_PRI,2045,1.0304361000000013
RD,All,TRMOTELE,E4ELE_PRI,2046,1.084134299999999
RD,All,TRMOTELE,E4ELE_PRI,2047,1.138858379999998
RD,All,TRMOTELE,E4ELE_PRI,2048,1.1950003800000033
RD,All,TRSUVDSL,E4DSL_PRI,2018,2.77643456
RD,All,TRSUVDSL,E4DSL_PRI,2019,2.90522894
RD,All,TRSUVDSL,E4DSL_PRI,2020,3.4357176800000007
RD,All,TRSUVDSL,E4DSL_PRI,2021,3.3570600400000004
RD,All,TRSUVDSL,E4DSL_PRI,2022,3.54169534
RD,All,TRSUVDSL,E4DSL_PRI,2023,3.733535920000001
RD,All,TRSUVDSL,E4DSL_PRI,2024,3.93168112
RD,All,TRSUVDSL,E4DSL_PRI,2025,4.13673138
RD,All,TRSUVDSL,E4DSL_PRI,2026,4.40517653
RD,All,TRSUVDSL,E4DSL_PRI,2027,4.62390625
RD,All,TRSUVDSL,E4DSL_PRI,2028,4.8488389000000005
RD,All,TRSUVDSL,E4DSL_PRI,2029,5.07978552
RD,All,TRSUVDSL,E4DSL_PRI,2030,5.31619436
RD,All,TRSUVDSL,E4DSL_PRI,2031,5.55763635
RD,All,TRSUVDSL,E4DSL_PRI,2032,5.8043904
RD,All,TRSUVDSL,E4DSL_PRI,2033,6.05635176
RD,All,TRSUVDSL,E4DSL_PRI,2034,6.31232861
RD,All,TRSUVDSL,E4DSL_PRI,2035,6.57232452
RD,All,TRSUVDSL,E4DSL_PRI,2036,6.8366633
RD,All,TRSUVDSL,E4DSL_PRI,2037,7.104107010000001
RD,All,TRSUVDSL,E4DSL_PRI,2038,7.37442407
RD,All,TRSUVDSL,E4DSL_PRI,2039,7.64717472
RD,All,TRSUVDSL,E4DSL_PRI,2040,7.9219222
RD,All,TRSUVDSL,E4DSL_PRI,2041,8.19792048
RD,All,TRSUVDSL,E4DSL_PRI,2042,8.47507875
RD,All,TRSUVDSL,E4DSL_PRI,2043,8.752089600000001
RD,All,TRSUVDSL,E4DSL_PRI,2044,9.029208
RD,All,TRSUVDSL,E4DSL_PRI,2045,9.30535884
RD,All,TRSUVDSL,E4DSL_PRI,2046,9.57947188
RD,All,TRSUVDSL,E4DSL_PRI,2047,9.85209276
RD,All,TRSUVDSL,E4DSL_PRI,2048,10.12185189
RD,All,TRSUVDSL,E4DSL_PRI,2049,10.38795972
RD,All,TRSUVDSL,E4DSL_PRI,2050,10.649790199999998
RD,All,TRSUVGSL,E4GSL_PRI,2018,14.589316999999992
RD,All,TRSUVGSL,E4GSL_PRI,2019,16.251060044999996
RD,All,TRSUVGSL,E4GSL_PRI,2020,17.56699565500001
RD,All,TRSUVGSL,E4GSL_PRI,2021,18.778227014999988
RD,All,TRSUVGSL,E4GSL_PRI,2022,19.81168158
RD,All,TRSUVGSL,E4GSL_PRI,2023,20.882939889999985
RD,All,TRSUVGSL,E4GSL_PRI,2024,22.218493769999995
RD,All,TRSUVGSL,E4GSL_PRI,2025,23.61422504
RD,All,TRSUVGSL,E4GSL_PRI,2026,24.67358764
RD,All,TRSUVGSL,E4GSL_PRI,2027,25.90027264
RD,All,TRSUVGSL,E4GSL_PRI,2028,27.15984796
