,Parameter,REGION,MODE_OF_OPERATION,TECHNOLOGY,FUEL,EMISSION,YEAR,TIMESLICE,VALUE
341,AccumulatedNewCapacity,CR,,DIST_BF,,,2041.0,,99999.0
342,AccumulatedNewCapacity,CR,,DIST_BF,,,2042.0,,99999.0
343,AccumulatedNewCapacity,CR,,DIST_BF,,,2043.0,,99999.0
344,AccumulatedNewCapacity,CR,,DIST_BF,,,2044.0,,99999.0
345,AccumulatedNewCapacity,CR,,DIST_BF,,,2045.0,,99999.0
346,AccumulatedNewCapacity,CR,,DIST_BF,,,2046.0,,99999.0
347,AccumulatedNewCapacity,CR,,DIST_BF,,,2047.0,,99999.0
348,AccumulatedNewCapacity,CR,,DIST_BF,,,2048.0,,99999.0
349,AccumulatedNewCapacity,CR,,DIST_BF,,,2049.0,,99999.0
350,AccumulatedNewCapacity,CR,,DIST_BF,,,2050.0,,99999.0
351,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2018.0,,2.2570440000000005
352,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2019.0,,3.1952500000000086
353,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2020.0,,4.04335600000001
354,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2021.0,,4.562332000000005
355,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2022.0,,5.0827496
356,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2023.0,,5.938170181200008
357,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2024.0,,6.750886732799998
358,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2025.0,,8.346061661600004
359,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2026.0,,10.262390249400006
360,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2027.0,,11.934291496999997
361,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2028.0,,13.609445132400005
362,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2029.0,,15.358189713000002
363,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2030.0,,17.38572090760001
364,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2031.0,,19.3638059426
365,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2032.0,,21.54767985995999
366,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2033.0,,24.06583126609
367,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2034.0,,27.02494886016
368,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2035.0,,30.4721756457
369,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2036.0,,34.552105729404786
370,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2037.0,,38.97952339748726
371,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2038.0,,43.800626230800006
372,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2039.0,,48.83323938510999
373,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2040.0,,53.46692330150001
374,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2041.0,,57.74172182464
375,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2042.0,,61.62554269944
376,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2043.0,,65.21386512945
377,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2044.0,,68.59638550142
378,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2045.0,,72.01891633934999
379,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2046.0,,75.2053875076
380,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2047.0,,78.44467181536454
381,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2048.0,,81.7406284338
382,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2049.0,,85.13166064384998
383,AccumulatedNewCapacity,CR,,ELE_TRANS,,,2050.0,,87.288080804
384,AccumulatedNewCapacity,CR,,ELE_DIST,,,2020.0,,0.3626000000000075
385,AccumulatedNewCapacity,CR,,ELE_DIST,,,2021.0,,0.8522000000000034
386,AccumulatedNewCapacity,CR,,ELE_DIST,,,2022.0,,1.3431599999999977
387,AccumulatedNewCapacity,CR,,ELE_DIST,,,2023.0,,2.172236020000007
388,AccumulatedNewCapacity,CR,,ELE_DIST,,,2024.0,,2.960830879999996
389,AccumulatedNewCapacity,CR,,ELE_DIST,,,2025.0,,4.487788359999996
390,AccumulatedNewCapacity,CR,,ELE_DIST,,,2026.0,,6.317620990000002
391,AccumulatedNewCapacity,CR,,ELE_DIST,,,2027.0,,7.916867449999992
392,AccumulatedNewCapacity,CR,,ELE_DIST,,,2028.0,,9.519176540000004
393,AccumulatedNewCapacity,CR,,ELE_DIST,,,2029.0,,11.19101105
394,AccumulatedNewCapacity,CR,,ELE_DIST,,,2030.0,,13.125757460000004
395,AccumulatedNewCapacity,CR,,ELE_DIST,,,2031.0,,15.061541399999996
396,AccumulatedNewCapacity,CR,,ELE_DIST,,,2032.0,,17.195138619999994
397,AccumulatedNewCapacity,CR,,ELE_DIST,,,2033.0,,19.648375370000004
398,AccumulatedNewCapacity,CR,,ELE_DIST,,,2034.0,,22.523580360000004
399,AccumulatedNewCapacity,CR,,ELE_DIST,,,2035.0,,25.866343740000005
400,AccumulatedNewCapacity,CR,,ELE_DIST,,,2036.0,,29.8152877888091
401,AccumulatedNewCapacity,CR,,ELE_DIST,,,2037.0,,34.10136903844945
402,AccumulatedNewCapacity,CR,,ELE_DIST,,,2038.0,,38.7692679
403,AccumulatedNewCapacity,CR,,ELE_DIST,,,2039.0,,43.64684461
404,AccumulatedNewCapacity,CR,,ELE_DIST,,,2040.0,,48.153317430000016
405,AccumulatedNewCapacity,CR,,ELE_DIST,,,2041.0,,52.32590336
406,AccumulatedNewCapacity,CR,,ELE_DIST,,,2042.0,,56.13272853
407,AccumulatedNewCapacity,CR,,ELE_DIST,,,2043.0,,59.66432935
408,AccumulatedNewCapacity,CR,,ELE_DIST,,,2044.0,,63.00527677
409,AccumulatedNewCapacity,CR,,ELE_DIST,,,2045.0,,66.39064242999999
410,AccumulatedNewCapacity,CR,,ELE_DIST,,,2046.0,,69.55592290000001
411,AccumulatedNewCapacity,CR,,ELE_DIST,,,2047.0,,72.77725265135625
412,AccumulatedNewCapacity,CR,,ELE_DIST,,,2048.0,,76.05888889999999
413,AccumulatedNewCapacity,CR,,ELE_DIST,,,2049.0,,79.43759985000001
414,AccumulatedNewCapacity,CR,,ELE_DIST,,,2050.0,,81.63522385
415,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2023.0,,0.00231378
416,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2024.0,,0.00419773
417,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2025.0,,0.0066619099999999
418,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2026.0,,0.0097234999999999
419,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2027.0,,0.0154083799999999
420,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2028.0,,0.02571268
421,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2029.0,,0.0414615399999999
422,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2030.0,,0.06726558
423,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2031.0,,0.1077560999999999
424,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2032.0,,0.1721796499999999
425,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2033.0,,0.2722319899999999
426,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2034.0,,0.4263511199999999
427,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2035.0,,0.64582181
428,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2036.0,,0.95858621
429,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2037.0,,1.37158141
430,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2038.0,,1.8665115
431,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2039.0,,2.39798604
432,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2040.0,,2.90275478
433,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2041.0,,3.33447047
434,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2042.0,,3.6797881
435,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2043.0,,3.94963547
436,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2044.0,,4.16501664
437,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2045.0,,4.34296799
438,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2046.0,,4.49954709
439,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2047.0,,4.643794799999999
440,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2048.0,,4.78288289
441,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2049.0,,4.92068462
442,AccumulatedNewCapacity,CR,,HYD_G_PROD,,,2050.0,,5.05848221
443,AccumulatedNewCapacity,CR,,HYD_DIST,,,2023.0,,0.00231378
444,AccumulatedNewCapacity,CR,,HYD_DIST,,,2024.0,,0.00419773
445,AccumulatedNewCapacity,CR,,HYD_DIST,,,2025.0,,0.0066619099999999
446,AccumulatedNewCapacity,CR,,HYD_DIST,,,2026.0,,0.0097234999999999
447,AccumulatedNewCapacity,CR,,HYD_DIST,,,2027.0,,0.0154083799999999
448,AccumulatedNewCapacity,CR,,HYD_DIST,,,2028.0,,0.02571268
449,AccumulatedNewCapacity,CR,,HYD_DIST,,,2029.0,,0.0414615399999999
450,AccumulatedNewCapacity,CR,,HYD_DIST,,,2030.0,,0.06726558
451,AccumulatedNewCapacity,CR,,HYD_DIST,,,2031.0,,0.1077560999999999
452,AccumulatedNewCapacity,CR,,HYD_DIST,,,2032.0,,0.1721796499999999
453,AccumulatedNewCapacity,CR,,HYD_DIST,,,2033.0,,0.2722319899999999
454,AccumulatedNewCapacity,CR,,HYD_DIST,,,2034.0,,0.4263511199999999
455,AccumulatedNewCapacity,CR,,HYD_DIST,,,2035.0,,0.64582181
456,AccumulatedNewCapacity,CR,,HYD_DIST,,,2036.0,,0.95858621
457,AccumulatedNewCapacity,CR,,HYD_DIST,,,2037.0,,1.37158141
458,AccumulatedNewCapacity,CR,,HYD_DIST,,,2038.0,,1.8665115
459,AccumulatedNewCapacity,CR,,HYD_DIST,,,2039.0,,2.39798604
460,AccumulatedNewCapacity,CR,,HYD_DIST,,,2040.0,,2.90275478
461,AccumulatedNewCapacity,CR,,HYD_DIST,,,2041.0,,3.33447047
462,AccumulatedNewCapacity,CR,,HYD_DIST,,,2042.0,,3.6797881
463,AccumulatedNewCapacity,CR,,HYD_DIST,,,2043.0,,3.94963547
464,AccumulatedNewCapacity,CR,,HYD_DIST,,,2044.0,,4.16501664
465,AccumulatedNewCapacity,CR,,HYD_DIST,,,2045.0,,4.34296799
466,AccumulatedNewCapacity,CR,,HYD_DIST,,,2046.0,,4.49954709
467,AccumulatedNewCapacity,CR,,HYD_DIST,,,2047.0,,4.643794799999999
468,AccumulatedNewCapacity,CR,,HYD_DIST,,,2048.0,,4.78288289
469,AccumulatedNewCapacity,CR,,HYD_DIST,,,2049.0,,4.92068462
470,AccumulatedNewCapacity,CR,,HYD_DIST,,,2050.0,,5.05848221
471,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2018.0,,99999.0
472,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2019.0,,99999.0
473,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2020.0,,99999.0
474,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2021.0,,99999.0
475,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2022.0,,99999.0
476,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2023.0,,99999.0
477,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2024.0,,99999.0
478,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2025.0,,99999.0
479,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2026.0,,99999.0
480,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2027.0,,99999.0
481,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2028.0,,99999.0
482,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2029.0,,99999.0
483,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2030.0,,99999.0
484,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2031.0,,99999.0
485,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2032.0,,99999.0
486,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2033.0,,99999.0
487,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2034.0,,99999.0
488,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2035.0,,99999.0
489,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2036.0,,99999.0
490,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2037.0,,99999.0
491,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2038.0,,99999.0
492,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2039.0,,99999.0
493,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2040.0,,99999.0
494,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2041.0,,99999.0
495,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2042.0,,99999.0
496,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2043.0,,99999.0
497,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2044.0,,99999.0
498,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2045.0,,99999.0
499,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2046.0,,99999.0
500,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2047.0,,99999.0
501,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2048.0,,99999.0
502,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2049.0,,99999.0
503,AccumulatedNewCapacity,CR,,T5DSLAGR,,,2050.0,,99999.0
504,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2018.0,,99999.0
505,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2019.0,,99999.0
506,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2020.0,,99999.0
507,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2021.0,,99999.0
508,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2022.0,,99999.0
509,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2023.0,,99999.0
510,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2024.0,,99999.0
511,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2025.0,,99999.0
512,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2026.0,,99999.0
513,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2027.0,,99999.0
514,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2028.0,,99999.0
515,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2029.0,,99999.0
516,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2030.0,,99999.0
517,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2031.0,,99999.0
518,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2032.0,,99999.0
519,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2033.0,,99999.0
520,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2034.0,,99999.0
521,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2035.0,,99999.0
522,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2036.0,,99999.0
523,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2037.0,,99999.0
524,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2038.0,,99999.0
525,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2039.0,,99999.0
526,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2040.0,,99999.0
527,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2041.0,,99999.0
528,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2042.0,,99999.0
529,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2043.0,,99999.0
530,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2044.0,,99999.0
531,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2045.0,,99999.0
532,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2046.0,,99999.0
533,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2047.0,,99999.0
534,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2048.0,,99999.0
535,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2049.0,,99999.0
536,AccumulatedNewCapacity,CR,,T5ELEAGR,,,2050.0,,99999.0
537,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2018.0,,99999.0
538,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2019.0,,99999.0
539,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2020.0,,99999.0
540,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2021.0,,99999.0
541,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2022.0,,99999.0
542,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2023.0,,99999.0
543,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2024.0,,99999.0
544,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2025.0,,99999.0
545,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2026.0,,99999.0
546,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2027.0,,99999.0
547,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2028.0,,99999.0
548,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2029.0,,99999.0
549,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2030.0,,99999.0
550,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2031.0,,99999.0
551,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2032.0,,99999.0
552,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2033.0,,99999.0
553,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2034.0,,99999.0
554,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2035.0,,99999.0
555,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2036.0,,99999.0
556,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2037.0,,99999.0
557,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2038.0,,99999.0
558,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2039.0,,99999.0
559,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2040.0,,99999.0
560,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2041.0,,99999.0
561,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2042.0,,99999.0
562,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2043.0,,99999.0
563,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2044.0,,99999.0
564,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2045.0,,99999.0
565,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2046.0,,99999.0
566,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2047.0,,99999.0
567,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2048.0,,99999.0
568,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2049.0,,99999.0
569,AccumulatedNewCapacity,CR,,T5LPGCOM,,,2050.0,,99999.0
570,AccumulatedNewCapacity,CR,,T5ELECOM,,,2018.0,,99999.0
571,AccumulatedNewCapacity,CR,,T5ELECOM,,,2019.0,,99999.0
572,AccumulatedNewCapacity,CR,,T5ELECOM,,,2020.0,,99999.0
573,AccumulatedNewCapacity,CR,,T5ELECOM,,,2021.0,,99999.0
574,AccumulatedNewCapacity,CR,,T5ELECOM,,,2022.0,,99999.0
575,AccumulatedNewCapacity,CR,,T5ELECOM,,,2023.0,,99999.0
576,AccumulatedNewCapacity,CR,,T5ELECOM,,,2024.0,,99999.0
577,AccumulatedNewCapacity,CR,,T5ELECOM,,,2025.0,,99999.0
578,AccumulatedNewCapacity,CR,,T5ELECOM,,,2026.0,,99999.0
579,AccumulatedNewCapacity,CR,,T5ELECOM,,,2027.0,,99999.0
580,AccumulatedNewCapacity,CR,,T5ELECOM,,,2028.0,,99999.0
581,AccumulatedNewCapacity,CR,,T5ELECOM,,,2029.0,,99999.0
582,AccumulatedNewCapacity,CR,,T5ELECOM,,,2030.0,,99999.0
583,AccumulatedNewCapacity,CR,,T5ELECOM,,,2031.0,,99999.0
584,AccumulatedNewCapacity,CR,,T5ELECOM,,,2032.0,,99999.0
585,AccumulatedNewCapacity,CR,,T5ELECOM,,,2033.0,,99999.0
586,AccumulatedNewCapacity,CR,,T5ELECOM,,,2034.0,,99999.0
587,AccumulatedNewCapacity,CR,,T5ELECOM,,,2035.0,,99999.0
588,AccumulatedNewCapacity,CR,,T5ELECOM,,,2036.0,,99999.0
589,AccumulatedNewCapacity,CR,,T5ELECOM,,,2037.0,,99999.0
590,AccumulatedNewCapacity,CR,,T5ELECOM,,,2038.0,,99999.0
591,AccumulatedNewCapacity,CR,,T5ELECOM,,,2039.0,,99999.0
592,AccumulatedNewCapacity,CR,,T5ELECOM,,,2040.0,,99999.0
593,AccumulatedNewCapacity,CR,,T5ELECOM,,,2041.0,,99999.0
594,AccumulatedNewCapacity,CR,,T5ELECOM,,,2042.0,,99999.0
595,AccumulatedNewCapacity,CR,,T5ELECOM,,,2043.0,,99999.0
596,AccumulatedNewCapacity,CR,,T5ELECOM,,,2044.0,,99999.0
597,AccumulatedNewCapacity,CR,,T5ELECOM,,,2045.0,,99999.0
598,AccumulatedNewCapacity,CR,,T5ELECOM,,,2046.0,,99999.0
599,AccumulatedNewCapacity,CR,,T5ELECOM,,,2047.0,,99999.0
600,AccumulatedNewCapacity,CR,,T5ELECOM,,,2048.0,,99999.0
601,AccumulatedNewCapacity,CR,,T5ELECOM,,,2049.0,,99999.0
602,AccumulatedNewCapacity,CR,,T5ELECOM,,,2050.0,,99999.0
603,AccumulatedNewCapacity,CR,,T5DSLIND,,,2018.0,,99999.0
604,AccumulatedNewCapacity,CR,,T5DSLIND,,,2019.0,,99999.0
605,AccumulatedNewCapacity,CR,,T5DSLIND,,,2020.0,,99999.0
606,AccumulatedNewCapacity,CR,,T5DSLIND,,,2021.0,,99999.0
607,AccumulatedNewCapacity,CR,,T5DSLIND,,,2022.0,,99999.0
608,AccumulatedNewCapacity,CR,,T5DSLIND,,,2023.0,,99999.0
609,AccumulatedNewCapacity,CR,,T5DSLIND,,,2024.0,,99999.0
610,AccumulatedNewCapacity,CR,,T5DSLIND,,,2025.0,,99999.0
611,AccumulatedNewCapacity,CR,,T5DSLIND,,,2026.0,,99999.0
612,AccumulatedNewCapacity,CR,,T5DSLIND,,,2027.0,,99999.0
613,AccumulatedNewCapacity,CR,,T5DSLIND,,,2028.0,,99999.0
614,AccumulatedNewCapacity,CR,,T5DSLIND,,,2029.0,,99999.0
615,AccumulatedNewCapacity,CR,,T5DSLIND,,,2030.0,,99999.0
616,AccumulatedNewCapacity,CR,,T5DSLIND,,,2031.0,,99999.0
617,AccumulatedNewCapacity,CR,,T5DSLIND,,,2032.0,,99999.0
618,AccumulatedNewCapacity,CR,,T5DSLIND,,,2033.0,,99999.0
619,AccumulatedNewCapacity,CR,,T5DSLIND,,,2034.0,,99999.0
620,AccumulatedNewCapacity,CR,,T5DSLIND,,,2035.0,,99999.0
621,AccumulatedNewCapacity,CR,,T5DSLIND,,,2036.0,,99999.0
622,AccumulatedNewCapacity,CR,,T5DSLIND,,,2037.0,,99999.0
623,AccumulatedNewCapacity,CR,,T5DSLIND,,,2038.0,,99999.0
624,AccumulatedNewCapacity,CR,,T5DSLIND,,,2039.0,,99999.0
625,AccumulatedNewCapacity,CR,,T5DSLIND,,,2040.0,,99999.0
626,AccumulatedNewCapacity,CR,,T5DSLIND,,,2041.0,,99999.0
627,AccumulatedNewCapacity,CR,,T5DSLIND,,,2042.0,,99999.0
628,AccumulatedNewCapacity,CR,,T5DSLIND,,,2043.0,,99999.0
629,AccumulatedNewCapacity,CR,,T5DSLIND,,,2044.0,,99999.0
630,AccumulatedNewCapacity,CR,,T5DSLIND,,,2045.0,,99999.0
631,AccumulatedNewCapacity,CR,,T5DSLIND,,,2046.0,,99999.0
632,AccumulatedNewCapacity,CR,,T5DSLIND,,,2047.0,,99999.0
633,AccumulatedNewCapacity,CR,,T5DSLIND,,,2048.0,,99999.0
634,AccumulatedNewCapacity,CR,,T5DSLIND,,,2049.0,,99999.0
635,AccumulatedNewCapacity,CR,,T5DSLIND,,,2050.0,,99999.0
636,AccumulatedNewCapacity,CR,,T5LPGIND,,,2018.0,,99999.0
637,AccumulatedNewCapacity,CR,,T5LPGIND,,,2019.0,,99999.0
638,AccumulatedNewCapacity,CR,,T5LPGIND,,,2020.0,,99999.0
639,AccumulatedNewCapacity,CR,,T5LPGIND,,,2021.0,,99999.0
640,AccumulatedNewCapacity,CR,,T5LPGIND,,,2022.0,,99999.0
641,AccumulatedNewCapacity,CR,,T5LPGIND,,,2023.0,,99999.0
642,AccumulatedNewCapacity,CR,,T5LPGIND,,,2024.0,,99999.0
643,AccumulatedNewCapacity,CR,,T5LPGIND,,,2025.0,,99999.0
644,AccumulatedNewCapacity,CR,,T5LPGIND,,,2026.0,,99999.0
645,AccumulatedNewCapacity,CR,,T5LPGIND,,,2027.0,,99999.0
646,AccumulatedNewCapacity,CR,,T5LPGIND,,,2028.0,,99999.0
647,AccumulatedNewCapacity,CR,,T5LPGIND,,,2029.0,,99999.0
648,AccumulatedNewCapacity,CR,,T5LPGIND,,,2030.0,,99999.0
649,AccumulatedNewCapacity,CR,,T5LPGIND,,,2031.0,,99999.0
650,AccumulatedNewCapacity,CR,,T5LPGIND,,,2032.0,,99999.0
651,AccumulatedNewCapacity,CR,,T5LPGIND,,,2033.0,,99999.0
652,AccumulatedNewCapacity,CR,,T5LPGIND,,,2034.0,,99999.0
653,AccumulatedNewCapacity,CR,,T5LPGIND,,,2035.0,,99999.0
654,AccumulatedNewCapacity,CR,,T5LPGIND,,,2036.0,,99999.0
655,AccumulatedNewCapacity,CR,,T5LPGIND,,,2037.0,,99999.0
656,AccumulatedNewCapacity,CR,,T5LPGIND,,,2038.0,,99999.0
657,AccumulatedNewCapacity,CR,,T5LPGIND,,,2039.0,,99999.0
658,AccumulatedNewCapacity,CR,,T5LPGIND,,,2040.0,,99999.0
659,AccumulatedNewCapacity,CR,,T5LPGIND,,,2041.0,,99999.0
660,AccumulatedNewCapacity,CR,,T5LPGIND,,,2042.0,,99999.0
661,AccumulatedNewCapacity,CR,,T5LPGIND,,,2043.0,,99999.0
662,AccumulatedNewCapacity,CR,,T5LPGIND,,,2044.0,,99999.0
663,AccumulatedNewCapacity,CR,,T5LPGIND,,,2045.0,,99999.0
664,AccumulatedNewCapacity,CR,,T5LPGIND,,,2046.0,,99999.0
665,AccumulatedNewCapacity,CR,,T5LPGIND,,,2047.0,,99999.0
666,AccumulatedNewCapacity,CR,,T5LPGIND,,,2048.0,,99999.0
667,AccumulatedNewCapacity,CR,,T5LPGIND,,,2049.0,,99999.0
668,AccumulatedNewCapacity,CR,,T5LPGIND,,,2050.0,,99999.0
669,AccumulatedNewCapacity,CR,,T5ELEIND,,,2018.0,,99999.0
670,AccumulatedNewCapacity,CR,,T5ELEIND,,,2019.0,,99999.0
671,AccumulatedNewCapacity,CR,,T5ELEIND,,,2020.0,,99999.0
672,AccumulatedNewCapacity,CR,,T5ELEIND,,,2021.0,,99999.0
673,AccumulatedNewCapacity,CR,,T5ELEIND,,,2022.0,,99999.0
674,AccumulatedNewCapacity,CR,,T5ELEIND,,,2023.0,,99999.0
675,AccumulatedNewCapacity,CR,,T5ELEIND,,,2024.0,,99999.0
676,AccumulatedNewCapacity,CR,,T5ELEIND,,,2025.0,,99999.0
677,AccumulatedNewCapacity,CR,,T5ELEIND,,,2026.0,,99999.0
