,REGION,MODE_OF_OPERATION,TECHNOLOGY,FUEL,EMISSION,YEAR,TIMESLICE,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
19370,CR,,TRTAXDSL,E4DSL_PUB,,2039.0,All,,,,,,,,,,,,,,,,,0.5441696999999999,,,,,,,,0.5441696999999999
19371,CR,,TRTAXDSL,E4DSL_PUB,,2040.0,All,,,,,,,,,,,,,,,,,0.54781062,,,,,,,,0.54781062
19372,CR,,TRTAXDSL,E4DSL_PUB,,2041.0,All,,,,,,,,,,,,,,,,,0.5264275200000001,,,,,,,,0.5264275200000001
19373,CR,,TRTAXDSL,E4DSL_PUB,,2042.0,All,,,,,,,,,,,,,,,,,0.5082188800000002,,,,,,,,0.5082188800000002
19374,CR,,TRTAXDSL,E4DSL_PUB,,2043.0,All,,,,,,,,,,,,,,,,,0.4927165199999998,,,,,,,,0.4927165199999998
19375,CR,,TRTAXDSL,E4DSL_PUB,,2044.0,All,,,,,,,,,,,,,,,,,0.4824062999999999,,,,,,,,0.4824062999999999
19376,CR,,TRTAXDSL,E4DSL_PUB,,2045.0,All,,,,,,,,,,,,,,,,,0.4692296799999998,,,,,,,,0.4692296799999998
19377,CR,,TRTAXDSL,E4DSL_PUB,,2046.0,All,,,,,,,,,,,,,,,,,0.4598232000000001,,,,,,,,0.4598232000000001
19378,CR,,TRTAXDSL,E4DSL_PUB,,2047.0,All,,,,,,,,,,,,,,,,,0.4516126999999998,,,,,,,,0.4516126999999998
19379,CR,,TRTAXDSL,E4DSL_PUB,,2048.0,All,,,,,,,,,,,,,,,,,0.44384402,,,,,,,,0.44384402
19380,CR,,TRTAXDSL,E4DSL_PUB,,2049.0,All,,,,,,,,,,,,,,,,,0.4367412000000001,,,,,,,,0.4367412000000001
19381,CR,,TRTAXDSL,E4DSL_PUB,,2050.0,All,,,,,,,,,,,,,,,,,0.42935421,,,,,,,,0.42935421
19382,CR,,TRTAXPHD,E4DSL_PUB,,2023.0,All,,,,,,,,,,,,,,,,,0.0010508399999999,,,,,,,,0.0010508399999999
19383,CR,,TRTAXPHD,E4DSL_PUB,,2024.0,All,,,,,,,,,,,,,,,,,0.00217412,,,,,,,,0.00217412
19384,CR,,TRTAXPHD,E4DSL_PUB,,2025.0,All,,,,,,,,,,,,,,,,,0.0033425399999999,,,,,,,,0.0033425399999999
19385,CR,,TRTAXPHD,E4DSL_PUB,,2026.0,All,,,,,,,,,,,,,,,,,0.0034533199999999,,,,,,,,0.0034533199999999
19386,CR,,TRTAXPHD,E4DSL_PUB,,2027.0,All,,,,,,,,,,,,,,,,,0.0052130399999999,,,,,,,,0.0052130399999999
19387,CR,,TRTAXPHD,E4DSL_PUB,,2028.0,All,,,,,,,,,,,,,,,,,0.00642195,,,,,,,,0.00642195
19388,CR,,TRTAXPHD,E4DSL_PUB,,2029.0,All,,,,,,,,,,,,,,,,,0.0069804999999999,,,,,,,,0.0069804999999999
19389,CR,,TRTAXPHD,E4DSL_PUB,,2030.0,All,,,,,,,,,,,,,,,,,0.0090092999999999,,,,,,,,0.0090092999999999
19390,CR,,TRTAXPHD,E4DSL_PUB,,2031.0,All,,,,,,,,,,,,,,,,,0.0092497299999999,,,,,,,,0.0092497299999999
19391,CR,,TRTAXPHD,E4DSL_PUB,,2032.0,All,,,,,,,,,,,,,,,,,0.0095233599999999,,,,,,,,0.0095233599999999
19392,CR,,TRTAXPHD,E4DSL_PUB,,2033.0,All,,,,,,,,,,,,,,,,,0.0098027999999999,,,,,,,,0.0098027999999999
19393,CR,,TRTAXPHD,E4DSL_PUB,,2034.0,All,,,,,,,,,,,,,,,,,0.01017575,,,,,,,,0.01017575
19394,CR,,TRTAXPHD,E4DSL_PUB,,2035.0,All,,,,,,,,,,,,,,,,,0.0102375,,,,,,,,0.0102375
19395,CR,,TRTAXPHD,E4DSL_PUB,,2036.0,All,,,,,,,,,,,,,,,,,0.01147178,,,,,,,,0.01147178
19396,CR,,TRTAXPHD,E4DSL_PUB,,2037.0,All,,,,,,,,,,,,,,,,,0.0124371,,,,,,,,0.0124371
19397,CR,,TRTAXPHD,E4DSL_PUB,,2038.0,All,,,,,,,,,,,,,,,,,0.0125111999999999,,,,,,,,0.0125111999999999
19398,CR,,TRTAXPHD,E4DSL_PUB,,2039.0,All,,,,,,,,,,,,,,,,,0.01319843,,,,,,,,0.01319843
19399,CR,,TRTAXPHD,E4DSL_PUB,,2040.0,All,,,,,,,,,,,,,,,,,0.0162624599999999,,,,,,,,0.0162624599999999
19400,CR,,TRTAXPHD,E4DSL_PUB,,2041.0,All,,,,,,,,,,,,,,,,,0.01737512,,,,,,,,0.01737512
19401,CR,,TRTAXPHD,E4DSL_PUB,,2042.0,All,,,,,,,,,,,,,,,,,0.01823175,,,,,,,,0.01823175
19402,CR,,TRTAXPHD,E4DSL_PUB,,2043.0,All,,,,,,,,,,,,,,,,,0.01893192,,,,,,,,0.01893192
19403,CR,,TRTAXPHD,E4DSL_PUB,,2044.0,All,,,,,,,,,,,,,,,,,0.0194727799999999,,,,,,,,0.0194727799999999
19404,CR,,TRTAXPHD,E4DSL_PUB,,2045.0,All,,,,,,,,,,,,,,,,,0.01995771,,,,,,,,0.01995771
19405,CR,,TRTAXPHD,E4DSL_PUB,,2046.0,All,,,,,,,,,,,,,,,,,0.02037372,,,,,,,,0.02037372
19406,CR,,TRTAXPHD,E4DSL_PUB,,2047.0,All,,,,,,,,,,,,,,,,,0.02075934,,,,,,,,0.02075934
19407,CR,,TRTAXPHD,E4DSL_PUB,,2048.0,All,,,,,,,,,,,,,,,,,0.021114,,,,,,,,0.021114
19408,CR,,TRTAXPHD,E4DSL_PUB,,2049.0,All,,,,,,,,,,,,,,,,,0.02143713,,,,,,,,0.02143713
19409,CR,,TRTAXPHD,E4DSL_PUB,,2050.0,All,,,,,,,,,,,,,,,,,0.0217688699999999,,,,,,,,0.0217688699999999
19410,CR,,TRXTRAIDSL,E4DSL_PUB,,2018.0,All,,,,,,,,,,,,,,,,,0.1,,,,,,,,0.1
19411,CR,,TRXTRAIDSL,E4DSL_PUB,,2019.0,All,,,,,,,,,,,,,,,,,0.099,,,,,,,,0.099
19412,CR,,TRXTRAIDSL,E4DSL_PUB,,2020.0,All,,,,,,,,,,,,,,,,,0.09801,,,,,,,,0.09801
19413,CR,,TRXTRAIDSL,E4DSL_PUB,,2021.0,All,,,,,,,,,,,,,,,,,0.09703,,,,,,,,0.09703
19414,CR,,TRXTRAIDSL,E4DSL_PUB,,2022.0,All,,,,,,,,,,,,,,,,,0.09606,,,,,,,,0.09606
19415,CR,,TRXTRAIDSL,E4DSL_PUB,,2023.0,All,,,,,,,,,,,,,,,,,0.0951,,,,,,,,0.0951
19416,CR,,TRXTRAIDSL,E4DSL_PUB,,2024.0,All,,,,,,,,,,,,,,,,,0.09415,,,,,,,,0.09415
19417,CR,,TRXTRAIDSL,E4DSL_PUB,,2025.0,All,,,,,,,,,,,,,,,,,0.09321,,,,,,,,0.09321
19418,CR,,TRXTRAIDSL,E4DSL_PUB,,2026.0,All,,,,,,,,,,,,,,,,,0.0912649199999999,,,,,,,,0.0912649199999999
19419,CR,,TRXTRAIDSL,E4DSL_PUB,,2027.0,All,,,,,,,,,,,,,,,,,0.0903550399999999,,,,,,,,0.0903550399999999
19420,CR,,TRXTRAIDSL,E4DSL_PUB,,2028.0,All,,,,,,,,,,,,,,,,,0.1827379138500001,,,,,,,,0.1827379138500001
19421,CR,,TRXTRAIDSL,E4DSL_PUB,,2029.0,All,,,,,,,,,,,,,,,,,0.3180493321499999,,,,,,,,0.3180493321499999
19422,CR,,TRXTRAIDSL,E4DSL_PUB,,2030.0,All,,,,,,,,,,,,,,,,,0.0876748499999999,,,,,,,,0.0876748499999999
19423,CR,,TRXTRAIDSL,E4DSL_PUB,,2031.0,All,,,,,,,,,,,,,,,,,0.0867946399999999,,,,,,,,0.0867946399999999
19424,CR,,TRXTRAIDSL,E4DSL_PUB,,2032.0,All,,,,,,,,,,,,,,,,,0.0859243199999999,,,,,,,,0.0859243199999999
19425,CR,,TRXTRAIDSL,E4DSL_PUB,,2033.0,All,,,,,,,,,,,,,,,,,0.0850638899999999,,,,,,,,0.0850638899999999
19426,CR,,TRXTRAIDSL,E4DSL_PUB,,2034.0,All,,,,,,,,,,,,,,,,,0.0842133499999999,,,,,,,,0.0842133499999999
19427,CR,,TRXTRAIDSL,E4DSL_PUB,,2035.0,All,,,,,,,,,,,,,,,,,0.0832883999999999,,,,,,,,0.0832883999999999
19428,CR,,TRXTRAIDSL,E4DSL_PUB,,2036.0,All,,,,,,,,,,,,,,,,,0.08245848,,,,,,,,0.08245848
19429,CR,,TRXTRAIDSL,E4DSL_PUB,,2037.0,All,,,,,,,,,,,,,,,,,0.08163844,,,,,,,,0.08163844
19430,CR,,TRXTRAIDSL,E4DSL_PUB,,2038.0,All,,,,,,,,,,,,,,,,,0.0808183999999999,,,,,,,,0.0808183999999999
19431,CR,,TRXTRAIDSL,E4DSL_PUB,,2039.0,All,,,,,,,,,,,,,,,,,0.0800082399999999,,,,,,,,0.0800082399999999
19432,CR,,TRXTRAIDSL,E4DSL_PUB,,2040.0,All,,,,,,,,,,,,,,,,,0.0792079599999999,,,,,,,,0.0792079599999999
19433,CR,,TRXTRAIDSL,E4DSL_PUB,,2041.0,All,,,,,,,,,,,,,,,,,0.0784175599999999,,,,,,,,0.0784175599999999
19434,CR,,TRXTRAIDSL,E4DSL_PUB,,2042.0,All,,,,,,,,,,,,,,,,,0.07763704,,,,,,,,0.07763704
19435,CR,,TRXTRAIDSL,E4DSL_PUB,,2043.0,All,,,,,,,,,,,,,,,,,0.0768565199999999,,,,,,,,0.0768565199999999
19436,CR,,TRXTRAIDSL,E4DSL_PUB,,2044.0,All,,,,,,,,,,,,,,,,,0.0760858799999999,,,,,,,,0.0760858799999999
19437,CR,,TRXTRAIDSL,E4DSL_PUB,,2045.0,All,,,,,,,,,,,,,,,,,0.0753251199999999,,,,,,,,0.0753251199999999
19438,CR,,TRXTRAIDSL,E4DSL_PUB,,2046.0,All,,,,,,,,,,,,,,,,,0.07457424,,,,,,,,0.07457424
19439,CR,,TRXTRAIDSL,E4DSL_PUB,,2047.0,All,,,,,,,,,,,,,,,,,0.0738332399999999,,,,,,,,0.0738332399999999
19440,CR,,TRXTRAIDSL,E4DSL_PUB,,2048.0,All,,,,,,,,,,,,,,,,,0.0730922400000001,,,,,,,,0.0730922400000001
19441,CR,,TRXTRAIDSL,E4DSL_PUB,,2049.0,All,,,,,,,,,,,,,,,,,0.07236112,,,,,,,,0.07236112
19442,CR,,TRXTRAIDSL,E4DSL_PUB,,2050.0,All,,,,,,,,,,,,,,,,,0.0716398800000001,,,,,,,,0.0716398800000001
19443,CR,,TRBUSLPG,E4LPG_PUB,,2046.0,All,,,,,,,,,,,,,,,,,0.3647423629417452,,,,,,,,0.3647423629417452
19444,CR,,TRBUSLPG,E4LPG_PUB,,2047.0,All,,,,,,,,,,,,,,,,,0.6027014668630996,,,,,,,,0.6027014668630996
19445,CR,,TRBUSLPG,E4LPG_PUB,,2048.0,All,,,,,,,,,,,,,,,,,0.614013391550221,,,,,,,,0.614013391550221
19446,CR,,TRBUSLPG,E4LPG_PUB,,2049.0,All,,,,,,,,,,,,,,,,,0.665832604816056,,,,,,,,0.665832604816056
19447,CR,,TRBUSLPG,E4LPG_PUB,,2050.0,All,,,,,,,,,,,,,,,,,0.8193065307643309,,,,,,,,0.8193065307643309
19448,CR,,TRMBUSLPG,E4LPG_PUB,,2046.0,All,,,,,,,,,,,,,,,,,0.041294117058256,,,,,,,,0.041294117058256
19449,CR,,TRMBUSLPG,E4LPG_PUB,,2047.0,All,,,,,,,,,,,,,,,,,0.2496998131369008,,,,,,,,0.2496998131369008
19450,CR,,TRMBUSLPG,E4LPG_PUB,,2048.0,All,,,,,,,,,,,,,,,,,0.2920513742455418,,,,,,,,0.2920513742455418
19451,CR,,TRMBUSLPG,E4LPG_PUB,,2049.0,All,,,,,,,,,,,,,,,,,0.3287452617473876,,,,,,,,0.3287452617473876
19452,CR,,TRMBUSLPG,E4LPG_PUB,,2050.0,All,,,,,,,,,,,,,,,,,0.3968886903410308,,,,,,,,0.3968886903410308
19453,CR,,TRBUSELE,E4ELE_PUB,,2023.0,All,,,,,,,,,,,,,,,,,0.0043396199999999,,,,,,,,0.0043396199999999
19454,CR,,TRBUSELE,E4ELE_PUB,,2024.0,All,,,,,,,,,,,,,,,,,0.0063096799999999,,,,,,,,0.0063096799999999
19455,CR,,TRBUSELE,E4ELE_PUB,,2025.0,All,,,,,,,,,,,,,,,,,0.01074766,,,,,,,,0.01074766
19456,CR,,TRBUSELE,E4ELE_PUB,,2026.0,All,,,,,,,,,,,,,,,,,0.0147512999999999,,,,,,,,0.0147512999999999
19457,CR,,TRBUSELE,E4ELE_PUB,,2027.0,All,,,,,,,,,,,,,,,,,0.02375472,,,,,,,,0.02375472
19458,CR,,TRBUSELE,E4ELE_PUB,,2028.0,All,,,,,,,,,,,,,,,,,0.0383513899999999,,,,,,,,0.0383513899999999
19459,CR,,TRBUSELE,E4ELE_PUB,,2029.0,All,,,,,,,,,,,,,,,,,0.06065125,,,,,,,,0.06065125
19460,CR,,TRBUSELE,E4ELE_PUB,,2030.0,All,,,,,,,,,,,,,,,,,0.0983619,,,,,,,,0.0983619
19461,CR,,TRBUSELE,E4ELE_PUB,,2031.0,All,,,,,,,,,,,,,,,,,0.1527875999999999,,,,,,,,0.1527875999999999
19462,CR,,TRBUSELE,E4ELE_PUB,,2032.0,All,,,,,,,,,,,,,,,,,0.22678632,,,,,,,,0.22678632
19463,CR,,TRBUSELE,E4ELE_PUB,,2033.0,All,,,,,,,,,,,,,,,,,0.3494927999999999,,,,,,,,0.3494927999999999
19464,CR,,TRBUSELE,E4ELE_PUB,,2034.0,All,,,,,,,,,,,,,,,,,0.49180014,,,,,,,,0.49180014
19465,CR,,TRBUSELE,E4ELE_PUB,,2035.0,All,,,,,,,,,,,,,,,,,0.6909716799999999,,,,,,,,0.6909716799999999
19466,CR,,TRBUSELE,E4ELE_PUB,,2036.0,All,,,,,,,,,,,,,,,,,0.93757059,,,,,,,,0.93757059
19467,CR,,TRBUSELE,E4ELE_PUB,,2037.0,All,,,,,,,,,,,,,,,,,1.22924778,,,,,,,,1.22924778
19468,CR,,TRBUSELE,E4ELE_PUB,,2038.0,All,,,,,,,,,,,,,,,,,1.5545798999999998,,,,,,,,1.5545798999999998
19469,CR,,TRBUSELE,E4ELE_PUB,,2039.0,All,,,,,,,,,,,,,,,,,1.9508898,,,,,,,,1.9508898
19470,CR,,TRBUSELE,E4ELE_PUB,,2040.0,All,,,,,,,,,,,,,,,,,2.201101,,,,,,,,2.201101
19471,CR,,TRBUSELE,E4ELE_PUB,,2041.0,All,,,,,,,,,,,,,,,,,2.46280908,,,,,,,,2.46280908
19472,CR,,TRBUSELE,E4ELE_PUB,,2042.0,All,,,,,,,,,,,,,,,,,2.6693952,,,,,,,,2.6693952
19473,CR,,TRBUSELE,E4ELE_PUB,,2043.0,All,,,,,,,,,,,,,,,,,2.82584172,,,,,,,,2.82584172
19474,CR,,TRBUSELE,E4ELE_PUB,,2044.0,All,,,,,,,,,,,,,,,,,2.9459999699999995,,,,,,,,2.9459999699999995
19475,CR,,TRBUSELE,E4ELE_PUB,,2045.0,All,,,,,,,,,,,,,,,,,3.14028792,,,,,,,,3.14028792
19476,CR,,TRBUSELE,E4ELE_PUB,,2046.0,All,,,,,,,,,,,,,,,,,3.1200621299999995,,,,,,,,3.1200621299999995
19477,CR,,TRBUSELE,E4ELE_PUB,,2047.0,All,,,,,,,,,,,,,,,,,3.1876326,,,,,,,,3.1876326
19478,CR,,TRBUSELE,E4ELE_PUB,,2048.0,All,,,,,,,,,,,,,,,,,3.24846792,,,,,,,,3.24846792
19479,CR,,TRBUSELE,E4ELE_PUB,,2049.0,All,,,,,,,,,,,,,,,,,3.3052096,,,,,,,,3.3052096
19480,CR,,TRBUSELE,E4ELE_PUB,,2050.0,All,,,,,,,,,,,,,,,,,3.35789776,,,,,,,,3.35789776
19481,CR,,TRMBUSELE,E4ELE_PUB,,2023.0,All,,,,,,,,,,,,,,,,,0.0028508,,,,,,,,0.0028508
19482,CR,,TRMBUSELE,E4ELE_PUB,,2024.0,All,,,,,,,,,,,,,,,,,0.0043043999999999,,,,,,,,0.0043043999999999
19483,CR,,TRMBUSELE,E4ELE_PUB,,2025.0,All,,,,,,,,,,,,,,,,,0.007221,,,,,,,,0.007221
19484,CR,,TRMBUSELE,E4ELE_PUB,,2026.0,All,,,,,,,,,,,,,,,,,0.01017492,,,,,,,,0.01017492
19485,CR,,TRMBUSELE,E4ELE_PUB,,2027.0,All,,,,,,,,,,,,,,,,,0.0179212599999999,,,,,,,,0.0179212599999999
19486,CR,,TRMBUSELE,E4ELE_PUB,,2028.0,All,,,,,,,,,,,,,,,,,0.02613439,,,,,,,,0.02613439
19487,CR,,TRMBUSELE,E4ELE_PUB,,2029.0,All,,,,,,,,,,,,,,,,,0.04111884,,,,,,,,0.04111884
19488,CR,,TRMBUSELE,E4ELE_PUB,,2030.0,All,,,,,,,,,,,,,,,,,0.0671022,,,,,,,,0.0671022
19489,CR,,TRMBUSELE,E4ELE_PUB,,2031.0,All,,,,,,,,,,,,,,,,,0.10391378,,,,,,,,0.10391378
19490,CR,,TRMBUSELE,E4ELE_PUB,,2032.0,All,,,,,,,,,,,,,,,,,0.1589232899999999,,,,,,,,0.1589232899999999
19491,CR,,TRMBUSELE,E4ELE_PUB,,2033.0,All,,,,,,,,,,,,,,,,,0.23777358,,,,,,,,0.23777358
19492,CR,,TRMBUSELE,E4ELE_PUB,,2034.0,All,,,,,,,,,,,,,,,,,0.3344074999999999,,,,,,,,0.3344074999999999
19493,CR,,TRMBUSELE,E4ELE_PUB,,2035.0,All,,,,,,,,,,,,,,,,,0.48527686,,,,,,,,0.48527686
19494,CR,,TRMBUSELE,E4ELE_PUB,,2036.0,All,,,,,,,,,,,,,,,,,0.65808288,,,,,,,,0.65808288
19495,CR,,TRMBUSELE,E4ELE_PUB,,2037.0,All,,,,,,,,,,,,,,,,,0.8629229100000001,,,,,,,,0.8629229100000001
19496,CR,,TRMBUSELE,E4ELE_PUB,,2038.0,All,,,,,,,,,,,,,,,,,1.09133346,,,,,,,,1.09133346
19497,CR,,TRMBUSELE,E4ELE_PUB,,2039.0,All,,,,,,,,,,,,,,,,,1.3263623100000002,,,,,,,,1.3263623100000002
19498,CR,,TRMBUSELE,E4ELE_PUB,,2040.0,All,,,,,,,,,,,,,,,,,1.49674956,,,,,,,,1.49674956
19499,CR,,TRMBUSELE,E4ELE_PUB,,2041.0,All,,,,,,,,,,,,,,,,,1.72881494,,,,,,,,1.72881494
19500,CR,,TRMBUSELE,E4ELE_PUB,,2042.0,All,,,,,,,,,,,,,,,,,1.87413378,,,,,,,,1.87413378
19501,CR,,TRMBUSELE,E4ELE_PUB,,2043.0,All,,,,,,,,,,,,,,,,,1.98393108,,,,,,,,1.98393108
19502,CR,,TRMBUSELE,E4ELE_PUB,,2044.0,All,,,,,,,,,,,,,,,,,2.06851133,,,,,,,,2.06851133
19503,CR,,TRMBUSELE,E4ELE_PUB,,2045.0,All,,,,,,,,,,,,,,,,,2.13557668,,,,,,,,2.13557668
19504,CR,,TRMBUSELE,E4ELE_PUB,,2046.0,All,,,,,,,,,,,,,,,,,2.19014469,,,,,,,,2.19014469
19505,CR,,TRMBUSELE,E4ELE_PUB,,2047.0,All,,,,,,,,,,,,,,,,,2.194540351356247,,,,,,,,2.194540351356247
19506,CR,,TRMBUSELE,E4ELE_PUB,,2048.0,All,,,,,,,,,,,,,,,,,2.2081192,,,,,,,,2.2081192
19507,CR,,TRMBUSELE,E4ELE_PUB,,2049.0,All,,,,,,,,,,,,,,,,,2.24650062,,,,,,,,2.24650062
19508,CR,,TRMBUSELE,E4ELE_PUB,,2050.0,All,,,,,,,,,,,,,,,,,2.28307464,,,,,,,,2.28307464
19509,CR,,TRMBUSPHD,E4ELE_PUB,,2025.0,All,,,,,,,,,,,,,,,,,0.01798096,,,,,,,,0.01798096
19510,CR,,TRMBUSPHD,E4ELE_PUB,,2027.0,All,,,,,,,,,,,,,,,,,0.0277662499999999,,,,,,,,0.0277662499999999
19511,CR,,TRMBUSPHD,E4ELE_PUB,,2028.0,All,,,,,,,,,,,,,,,,,0.0279449999999999,,,,,,,,0.0279449999999999
19512,CR,,TRMBUSPHD,E4ELE_PUB,,2029.0,All,,,,,,,,,,,,,,,,,0.02812375,,,,,,,,0.02812375
19513,CR,,TRMBUSPHD,E4ELE_PUB,,2030.0,All,,,,,,,,,,,,,,,,,0.0482253299999999,,,,,,,,0.0482253299999999
19514,CR,,TRMBUSPHD,E4ELE_PUB,,2031.0,All,,,,,,,,,,,,,,,,,0.0496691199999999,,,,,,,,0.0496691199999999
19515,CR,,TRMBUSPHD,E4ELE_PUB,,2032.0,All,,,,,,,,,,,,,,,,,0.04997868,,,,,,,,0.04997868
19516,CR,,TRMBUSPHD,E4ELE_PUB,,2033.0,All,,,,,,,,,,,,,,,,,0.05029042,,,,,,,,0.05029042
19517,CR,,TRMBUSPHD,E4ELE_PUB,,2034.0,All,,,,,,,,,,,,,,,,,0.04549552,,,,,,,,0.04549552
19518,CR,,TRMBUSPHD,E4ELE_PUB,,2035.0,All,,,,,,,,,,,,,,,,,0.05091172,,,,,,,,0.05091172
19519,CR,,TRMBUSPHD,E4ELE_PUB,,2036.0,All,,,,,,,,,,,,,,,,,0.0512234599999999,,,,,,,,0.0512234599999999
19520,CR,,TRMBUSPHD,E4ELE_PUB,,2037.0,All,,,,,,,,,,,,,,,,,0.0515351999999999,,,,,,,,0.0515351999999999
19521,CR,,TRMBUSPHD,E4ELE_PUB,,2038.0,All,,,,,,,,,,,,,,,,,0.05184476,,,,,,,,0.05184476
19522,CR,,TRMBUSPHD,E4ELE_PUB,,2039.0,All,,,,,,,,,,,,,,,,,0.0521565,,,,,,,,0.0521565
19523,CR,,TRMBUSPHD,E4ELE_PUB,,2040.0,All,,,,,,,,,,,,,,,,,0.0517461999999999,,,,,,,,0.0517461999999999
19524,CR,,TRMBUSPHD,E4ELE_PUB,,2041.0,All,,,,,,,,,,,,,,,,,0.0329255999999999,,,,,,,,0.0329255999999999
19525,CR,,TRMBUSPHD,E4ELE_PUB,,2042.0,All,,,,,,,,,,,,,,,,,0.0331200799999999,,,,,,,,0.0331200799999999
19526,CR,,TRMBUSPHD,E4ELE_PUB,,2043.0,All,,,,,,,,,,,,,,,,,0.02278128,,,,,,,,0.02278128
19527,CR,,TRMBUSPHD,E4ELE_PUB,,2044.0,All,,,,,,,,,,,,,,,,,0.0229133399999999,,,,,,,,0.0229133399999999
19528,CR,,TRMBUSPHD,E4ELE_PUB,,2045.0,All,,,,,,,,,,,,,,,,,0.0230463299999999,,,,,,,,0.0230463299999999
19529,CR,,TRMBUSPHD,E4ELE_PUB,,2046.0,All,,,,,,,,,,,,,,,,,0.00124615,,,,,,,,0.00124615
19530,CR,,TRTAXELE,E4ELE_PUB,,2023.0,All,,,,,,,,,,,,,,,,,0.00059796,,,,,,,,0.00059796
19531,CR,,TRTAXELE,E4ELE_PUB,,2024.0,All,,,,,,,,,,,,,,,,,0.0009302399999999,,,,,,,,0.0009302399999999
19532,CR,,TRTAXELE,E4ELE_PUB,,2025.0,All,,,,,,,,,,,,,,,,,0.00154196,,,,,,,,0.00154196
19533,CR,,TRTAXELE,E4ELE_PUB,,2026.0,All,,,,,,,,,,,,,,,,,0.0021617699999999,,,,,,,,0.0021617699999999
19534,CR,,TRTAXELE,E4ELE_PUB,,2027.0,All,,,,,,,,,,,,,,,,,0.00373793,,,,,,,,0.00373793
19535,CR,,TRTAXELE,E4ELE_PUB,,2028.0,All,,,,,,,,,,,,,,,,,0.0056711499999999,,,,,,,,0.0056711499999999
19536,CR,,TRTAXELE,E4ELE_PUB,,2029.0,All,,,,,,,,,,,,,,,,,0.00870254,,,,,,,,0.00870254
19537,CR,,TRTAXELE,E4ELE_PUB,,2030.0,All,,,,,,,,,,,,,,,,,0.01410376,,,,,,,,0.01410376
19538,CR,,TRTAXELE,E4ELE_PUB,,2031.0,All,,,,,,,,,,,,,,,,,0.0219724799999999,,,,,,,,0.0219724799999999
19539,CR,,TRTAXELE,E4ELE_PUB,,2032.0,All,,,,,,,,,,,,,,,,,0.0335691399999999,,,,,,,,0.0335691399999999
19540,CR,,TRTAXELE,E4ELE_PUB,,2033.0,All,,,,,,,,,,,,,,,,,0.04988634,,,,,,,,0.04988634
19541,CR,,TRTAXELE,E4ELE_PUB,,2034.0,All,,,,,,,,,,,,,,,,,0.0724668999999999,,,,,,,,0.0724668999999999
19542,CR,,TRTAXELE,E4ELE_PUB,,2035.0,All,,,,,,,,,,,,,,,,,0.0986661199999999,,,,,,,,0.0986661199999999
19543,CR,,TRTAXELE,E4ELE_PUB,,2036.0,All,,,,,,,,,,,,,,,,,0.1381658199999999,,,,,,,,0.1381658199999999
19544,CR,,TRTAXELE,E4ELE_PUB,,2037.0,All,,,,,,,,,,,,,,,,,0.18119724,,,,,,,,0.18119724
19545,CR,,TRTAXELE,E4ELE_PUB,,2038.0,All,,,,,,,,,,,,,,,,,0.22195668,,,,,,,,0.22195668
19546,CR,,TRTAXELE,E4ELE_PUB,,2039.0,All,,,,,,,,,,,,,,,,,0.2699242799999999,,,,,,,,0.2699242799999999
19547,CR,,TRTAXELE,E4ELE_PUB,,2040.0,All,,,,,,,,,,,,,,,,,0.3246165,,,,,,,,0.3246165
19548,CR,,TRTAXELE,E4ELE_PUB,,2041.0,All,,,,,,,,,,,,,,,,,0.3634005599999999,,,,,,,,0.3634005599999999
19549,CR,,TRTAXELE,E4ELE_PUB,,2042.0,All,,,,,,,,,,,,,,,,,0.3939348,,,,,,,,0.3939348
19550,CR,,TRTAXELE,E4ELE_PUB,,2043.0,All,,,,,,,,,,,,,,,,,0.4170440799999999,,,,,,,,0.4170440799999999
19551,CR,,TRTAXELE,E4ELE_PUB,,2044.0,All,,,,,,,,,,,,,,,,,0.43384068,,,,,,,,0.43384068
19552,CR,,TRTAXELE,E4ELE_PUB,,2045.0,All,,,,,,,,,,,,,,,,,0.44899936,,,,,,,,0.44899936
19553,CR,,TRTAXELE,E4ELE_PUB,,2046.0,All,,,,,,,,,,,,,,,,,0.4606734,,,,,,,,0.4606734
19554,CR,,TRTAXELE,E4ELE_PUB,,2047.0,All,,,,,,,,,,,,,,,,,0.47075192,,,,,,,,0.47075192
19555,CR,,TRTAXELE,E4ELE_PUB,,2048.0,All,,,,,,,,,,,,,,,,,0.47976318,,,,,,,,0.47976318
19556,CR,,TRTAXELE,E4ELE_PUB,,2049.0,All,,,,,,,,,,,,,,,,,0.48809422,,,,,,,,0.48809422
19557,CR,,TRTAXELE,E4ELE_PUB,,2050.0,All,,,,,,,,,,,,,,,,,0.49610444,,,,,,,,0.49610444
19558,CR,,TRTAXPHG,E4ELE_PUB,,2023.0,All,,,,,,,,,,,,,,,,,0.0010508399999999,,,,,,,,0.0010508399999999
