,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
21840,2034.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,5.2171028,5.2171028,,,,,,,5.2171028
21841,2035.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,5.7428298,5.7428298,,,,,,,5.7428298
21842,2036.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,6.2683025,6.2683025,,,,,,,6.2683025
21843,2037.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,6.7940295,6.7940295,,,,,,,6.7940295
21844,2038.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,7.3195022,7.3195022,,,,,,,7.3195022
21845,2039.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,7.8452292,7.8452292,,,,,,,7.8452292
21846,2040.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,8.3707019,8.3707019,,,,,,,8.3707019
21847,2041.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,8.8964289,8.8964289,,,,,,,8.8964289
21848,2042.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,9.4221559,9.4221559,,,,,,,9.4221559
21849,2043.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,9.9476286,9.9476286,,,,,,,9.9476286
21850,2044.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,10.473356,10.473356,,,,,,,10.473356
21851,2045.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,10.998828,10.998828,,,,,,,10.998828
21852,2046.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,11.524555,11.524555,,,,,,,11.524555
21853,2047.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,12.050028,12.050028,,,,,,,12.050028
21854,2048.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,12.575755,12.575755,,,,,,,12.575755
21855,2049.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,13.101228,13.101228,,,,,,,13.101228
21856,2050.0,PPICEFOI,E1FOI,,,,,,,,,,,,,,,,,,13.626955,13.626955,,,,,,,13.626955
21857,2018.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,4.2275,4.2275,,,,,,,4.2275
21858,2019.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,4.1846,4.1846,,,,,,,4.1846
21859,2020.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,7.8063,7.8063,,,,,,,7.8063
21860,2021.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,9.2678,9.2678,,,,,,,9.2678
21861,2022.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,14.2778,14.2778,,,,,,,14.2778
21862,2023.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,12.3735,12.3735,,,,,,,12.3735
21863,2024.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,15.863,15.863,,,,,,,15.863
21864,2025.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,15.863,15.863,,,,,,,15.863
21865,2026.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,15.863,15.863,,,,,,,15.863
21866,2027.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21867,2028.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21868,2029.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21869,2030.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21870,2031.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21871,2032.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21872,2033.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21873,2034.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21874,2035.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21875,2036.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21876,2037.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21877,2038.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21878,2039.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21879,2040.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21880,2041.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21881,2042.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21882,2043.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21883,2044.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21884,2045.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21885,2046.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21886,2047.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21887,2048.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21888,2049.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21889,2050.0,PPICEGASFOI,E1NGS,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21890,2018.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,4.2275,4.2275,,,,,,,4.2275
21891,2019.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,4.1846,4.1846,,,,,,,4.1846
21892,2020.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,7.8063,7.8063,,,,,,,7.8063
21893,2021.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,9.2678,9.2678,,,,,,,9.2678
21894,2022.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,14.2778,14.2778,,,,,,,14.2778
21895,2023.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,12.3735,12.3735,,,,,,,12.3735
21896,2024.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,15.863,15.863,,,,,,,15.863
21897,2025.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,15.863,15.863,,,,,,,15.863
21898,2026.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,15.863,15.863,,,,,,,15.863
21899,2027.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21900,2028.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21901,2029.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21902,2030.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21903,2031.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21904,2032.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21905,2033.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21906,2034.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21907,2035.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21908,2036.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21909,2037.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21910,2038.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21911,2039.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21912,2040.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21913,2041.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21914,2042.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21915,2043.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21916,2044.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21917,2045.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21918,2046.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21919,2047.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21920,2048.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21921,2049.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21922,2050.0,PPICEGASFOI,E1FOI,,,,,,,,,,,,,,,,,,23.2093,23.2093,,,,,,,23.2093
21923,2018.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,72.59577,72.59577,,,,,,,72.59577
21924,2019.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,67.475058,67.475058,,,,,,,67.475058
21925,2020.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,67.382666,67.382666,,,,,,,67.382666
21926,2021.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,74.587779,74.587779,,,,,,,74.587779
21927,2022.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,76.785363,76.785363,,,,,,,76.785363
21928,2023.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,77.256463,77.256463,,,,,,,77.256463
21929,2024.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,80.187754,80.187754,,,,,,,80.187754
21930,2025.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,85.32175,85.32175,,,,,,,85.32175
21931,2026.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,88.989696,88.989696,,,,,,,88.989696
21932,2027.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,92.781329,92.781329,,,,,,,92.781329
21933,2028.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,96.991899,96.991899,,,,,,,96.991899
21934,2029.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,101.35454,101.35454,,,,,,,101.35454
21935,2030.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,105.99516,105.99516,,,,,,,105.99516
21936,2031.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,110.64113,110.64113,,,,,,,110.64113
21937,2032.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,115.63036,115.63036,,,,,,,115.63036
21938,2033.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,120.95227,120.95227,,,,,,,120.95227
21939,2034.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,126.58447,126.58447,,,,,,,126.58447
21940,2035.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,132.50262,132.50262,,,,,,,132.50262
21941,2036.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,138.08616,138.08616,,,,,,,138.08616
21942,2037.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,143.85704,143.85704,,,,,,,143.85704
21943,2038.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,151.29193,151.29193,,,,,,,151.29193
21944,2039.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,157.58622,157.58622,,,,,,,157.58622
21945,2040.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,163.97782,163.97782,,,,,,,163.97782
21946,2041.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,169.84427,169.84427,,,,,,,169.84427
21947,2042.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,175.82668,175.82668,,,,,,,175.82668
21948,2043.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,181.93781,181.93781,,,,,,,181.93781
21949,2044.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,188.18433,188.18433,,,,,,,188.18433
21950,2045.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,194.58647,194.58647,,,,,,,194.58647
21951,2046.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,200.42282,200.42282,,,,,,,200.42282
21952,2047.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,206.39562,206.39562,,,,,,,206.39562
21953,2048.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,212.50753,212.50753,,,,,,,212.50753
21954,2049.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,218.76004,218.76004,,,,,,,218.76004
21955,2050.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,225.18153,225.18153,,,,,,,225.18153
21956,2047.0,HYD_G_PROD,E7ELE,,,,,,,,,,,,,,,,,,0.9417927,0.9417927,,,,,,,0.9417927
21957,2048.0,HYD_G_PROD,E7ELE,,,,,,,,,,,,,,,,,,1.8611888,1.8611888,,,,,,,1.8611888
21958,2049.0,HYD_G_PROD,E7ELE,,,,,,,,,,,,,,,,,,2.765318,2.765318,,,,,,,2.765318
21959,2050.0,HYD_G_PROD,E7ELE,,,,,,,,,,,,,,,,,,3.6399487,3.6399487,,,,,,,3.6399487
21960,2018.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,72.59577,72.59577,,,,,,,72.59577
21961,2019.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,67.475058,67.475058,,,,,,,67.475058
21962,2020.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,67.382666,67.382666,,,,,,,67.382666
21963,2021.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,74.587779,74.587779,,,,,,,74.587779
21964,2022.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,76.785363,76.785363,,,,,,,76.785363
21965,2023.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,77.256463,77.256463,,,,,,,77.256463
21966,2024.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,80.187754,80.187754,,,,,,,80.187754
21967,2025.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,85.32175,85.32175,,,,,,,85.32175
21968,2026.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,88.989696,88.989696,,,,,,,88.989696
21969,2027.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,92.781329,92.781329,,,,,,,92.781329
21970,2028.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,96.991899,96.991899,,,,,,,96.991899
21971,2029.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,101.35454,101.35454,,,,,,,101.35454
21972,2030.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,105.99516,105.99516,,,,,,,105.99516
21973,2031.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,110.64113,110.64113,,,,,,,110.64113
21974,2032.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,115.63036,115.63036,,,,,,,115.63036
21975,2033.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,120.95227,120.95227,,,,,,,120.95227
21976,2034.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,126.58447,126.58447,,,,,,,126.58447
21977,2035.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,132.50262,132.50262,,,,,,,132.50262
21978,2036.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,138.08616,138.08616,,,,,,,138.08616
21979,2037.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,143.85704,143.85704,,,,,,,143.85704
21980,2038.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,151.29193,151.29193,,,,,,,151.29193
21981,2039.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,157.58622,157.58622,,,,,,,157.58622
21982,2040.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,163.97782,163.97782,,,,,,,163.97782
21983,2041.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,169.84427,169.84427,,,,,,,169.84427
21984,2042.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,175.82668,175.82668,,,,,,,175.82668
21985,2043.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,181.93781,181.93781,,,,,,,181.93781
21986,2044.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,188.18433,188.18433,,,,,,,188.18433
21987,2045.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,194.58647,194.58647,,,,,,,194.58647
21988,2046.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,200.42282,200.42282,,,,,,,200.42282
21989,2047.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,206.39562,206.39562,,,,,,,206.39562
21990,2048.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,212.50753,212.50753,,,,,,,212.50753
21991,2049.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,218.76004,218.76004,,,,,,,218.76004
21992,2050.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,225.18153,225.18153,,,,,,,225.18153
21993,2047.0,HYD_DIST,E2HYDG,,,,,,,,,,,,,,,,,,0.678525,0.678525,,,,,,,0.678525
21994,2048.0,HYD_DIST,E2HYDG,,,,,,,,,,,,,,,,,,1.3409141,1.3409141,,,,,,,1.3409141
21995,2049.0,HYD_DIST,E2HYDG,,,,,,,,,,,,,,,,,,1.9923041,1.9923041,,,,,,,1.9923041
21996,2050.0,HYD_DIST,E2HYDG,,,,,,,,,,,,,,,,,,2.6224414,2.6224414,,,,,,,2.6224414
21997,2018.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.8523,1.8523,,,,,,,1.8523
21998,2019.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.8523,1.8523,,,,,,,1.8523
21999,2020.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.8523,1.8523,,,,,,,1.8523
22000,2021.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.8523,1.8523,,,,,,,1.8523
22001,2022.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.8523,1.8523,,,,,,,1.8523
22002,2023.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.8266,1.8266,,,,,,,1.8266
22003,2024.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.8196,1.8196,,,,,,,1.8196
22004,2025.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.8042,1.8042,,,,,,,1.8042
22005,2026.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7884,1.7884,,,,,,,1.7884
22006,2027.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7765,1.7765,,,,,,,1.7765
22007,2028.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7666,1.7666,,,,,,,1.7666
22008,2029.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7607,1.7607,,,,,,,1.7607
22009,2030.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7547,1.7547,,,,,,,1.7547
22010,2031.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7488,1.7488,,,,,,,1.7488
22011,2032.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7369,1.7369,,,,,,,1.7369
22012,2033.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.727,1.727,,,,,,,1.727
22013,2034.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7211,1.7211,,,,,,,1.7211
22014,2035.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7151,1.7151,,,,,,,1.7151
22015,2036.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7092,1.7092,,,,,,,1.7092
22016,2037.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7032,1.7032,,,,,,,1.7032
22017,2038.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6963,1.6963,,,,,,,1.6963
22018,2039.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6914,1.6914,,,,,,,1.6914
22019,2040.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6854,1.6854,,,,,,,1.6854
22020,2041.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6795,1.6795,,,,,,,1.6795
22021,2042.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6686,1.6686,,,,,,,1.6686
22022,2043.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6567,1.6567,,,,,,,1.6567
22023,2044.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6468,1.6468,,,,,,,1.6468
22024,2045.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6359,1.6359,,,,,,,1.6359
22025,2046.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.63,1.63,,,,,,,1.63
22026,2047.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.624,1.624,,,,,,,1.624
22027,2048.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6181,1.6181,,,,,,,1.6181
22028,2049.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6122,1.6122,,,,,,,1.6122
22029,2050.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6062,1.6062,,,,,,,1.6062
22030,2018.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.1651,1.1651,,,,,,,1.1651
22031,2019.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.1652,1.1652,,,,,,,1.1652
22032,2020.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.1656,1.1656,,,,,,,1.1656
22033,2021.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.166,1.166,,,,,,,1.166
22034,2022.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.1655,1.1655,,,,,,,1.1655
22035,2023.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.1787,1.1787,,,,,,,1.1787
22036,2024.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.1918,1.1918,,,,,,,1.1918
22037,2025.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2049,1.2049,,,,,,,1.2049
22038,2026.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2181,1.2181,,,,,,,1.2181
22039,2027.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2272,1.2272,,,,,,,1.2272
22040,2028.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2342,1.2342,,,,,,,1.2342
22041,2029.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2373,1.2373,,,,,,,1.2373
22042,2030.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2403,1.2403,,,,,,,1.2403
22043,2031.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2433,1.2433,,,,,,,1.2433
22044,2032.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2524,1.2524,,,,,,,1.2524
22045,2033.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2595,1.2595,,,,,,,1.2595
22046,2034.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2625,1.2625,,,,,,,1.2625
22047,2035.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2655,1.2655,,,,,,,1.2655
22048,2036.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2686,1.2686,,,,,,,1.2686
22049,2037.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2716,1.2716,,,,,,,1.2716
22050,2038.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2756,1.2756,,,,,,,1.2756
22051,2039.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2776,1.2776,,,,,,,1.2776
22052,2040.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2807,1.2807,,,,,,,1.2807
22053,2041.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2837,1.2837,,,,,,,1.2837
22054,2042.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2918,1.2918,,,,,,,1.2918
22055,2043.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.3009,1.3009,,,,,,,1.3009
22056,2044.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.308,1.308,,,,,,,1.308
22057,2045.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.316,1.316,,,,,,,1.316
22058,2046.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.3191,1.3191,,,,,,,1.3191
22059,2047.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.3221,1.3221,,,,,,,1.3221
22060,2048.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.3251,1.3251,,,,,,,1.3251
22061,2049.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.3282,1.3282,,,,,,,1.3282
22062,2050.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.3312,1.3312,,,,,,,1.3312
22063,2018.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,0.9353,0.9353,,,,,,,0.9353
