,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
18277,2042.0,TRAUTELE,E5TRAUT,,,,,,,,,,,,,0.0025999999999999,0.0025999999999999,,0.0025999999999999,0.0025999999999999,,,,,,,,,
18278,2043.0,TRAUTELE,E5TRAUT,,,,,,,,,,,,,0.0028,0.0028,,0.0028,0.0028,,,,,,,,,
18279,2044.0,TRAUTELE,E5TRAUT,,,,,,,,,,,,,0.0028,0.0028,,0.0028,0.0028,,,,,,,,,
18280,2045.0,TRAUTELE,E5TRAUT,,,,,,,,,,,,,0.0028999999999999,0.0028999999999999,,0.0028999999999999,0.0028999999999999,,,,,,,,,
18281,2046.0,TRAUTELE,E5TRAUT,,,,,,,,,,,,,0.003,0.003,,0.003,0.003,,,,,,,,,
18282,2047.0,TRAUTELE,E5TRAUT,,,,,,,,,,,,,0.0032,0.0032,,0.0032,0.0032,,,,,,,,,
18283,2048.0,TRAUTELE,E5TRAUT,,,,,,,,,,,,,0.0032,0.0032,,0.0032,0.0032,,,,,,,,,
18284,2049.0,TRAUTELE,E5TRAUT,,,,,,,,,,,,,0.0033999999999999,0.0033999999999999,,0.0033999999999999,0.0033999999999999,,,,,,,,,
18285,2050.0,TRAUTELE,E5TRAUT,,,,,,,,,,,,,0.0033999999999999,0.0033999999999999,,0.0033999999999999,0.0033999999999999,,,,,,,,,
18286,2018.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,0.5888999999999999,0.5888999999999999,,0.5888999999999999,0.5888999999999999,,,,,,,,,
18287,2019.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,0.6437,0.6437,,0.6437,0.6437,,,,,,,,,
18288,2020.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,0.7043,0.7043,,0.7043,0.7043,,,,,,,,,
18289,2021.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,0.7437,0.7437,,0.7437,0.7437,,,,,,,,,
18290,2022.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,0.7845999999999999,0.7845999999999999,,0.7845999999999999,0.7845999999999999,,,,,,,,,
18291,2023.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,0.8271,0.8271,,0.8271,0.8271,,,,,,,,,
18292,2024.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,0.871,0.871,,0.871,0.871,,,,,,,,,
18293,2025.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,0.9292,0.9292,,0.9292,0.9292,,,,,,,,,
18294,2026.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,0.9942,0.9942,,0.9942,0.9942,,,,,,,,,
18295,2027.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,1.0592,1.0592,,1.0592,1.0592,,,,,,,,,
18296,2028.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,1.1281,1.1281,,1.1281,1.1281,,,,,,,,,
18297,2029.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,1.2015,1.2015,,1.2015,1.2015,,,,,,,,,
18298,2030.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,1.2808,1.2808,,1.2808,1.2808,,,,,,,,,
18299,2031.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,1.3682,1.3682,,1.3682,1.3682,,,,,,,,,
18300,2032.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,1.4655,1.4655,,1.4655,1.4655,,,,,,,,,
18301,2033.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,1.5751,1.5751,,1.5751,1.5751,,,,,,,,,
18302,2034.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,1.6975,1.6975,,1.6975,1.6975,,,,,,,,,
18303,2035.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,1.8306,1.8306,,1.8306,1.8306,,,,,,,,,
18304,2036.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,1.971,1.971,,1.971,1.971,,,,,,,,,
18305,2037.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,2.1144,2.1144,,2.1144,2.1144,,,,,,,,,
18306,2038.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,2.2579,2.2579,,2.2579,2.2579,,,,,,,,,
18307,2039.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,2.4003,2.4003,,2.4003,2.4003,,,,,,,,,
18308,2040.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,2.5412,2.5412,,2.5412,2.5412,,,,,,,,,
18309,2041.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,2.6817,2.6817,,2.6817,2.6817,,,,,,,,,
18310,2042.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,2.8222,2.8222,,2.8222,2.8222,,,,,,,,,
18311,2043.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,2.9638,2.9638,,2.9638,2.9638,,,,,,,,,
18312,2044.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,3.1071,3.1071,,3.1071,3.1071,,,,,,,,,
18313,2045.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,3.2522,3.2522,,3.2522,3.2522,,,,,,,,,
18314,2046.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,3.3997,3.3997,,3.3997,3.3997,,,,,,,,,
18315,2047.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,3.5497,3.5497,,3.5497,3.5497,,,,,,,,,
18316,2048.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,3.7018,3.7018,,3.7018,3.7018,,,,,,,,,
18317,2049.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,3.8562,3.8562,,3.8562,3.8562,,,,,,,,,
18318,2050.0,TRTAXGSL,E5TRTAX,,,,,,,,,,,,,4.0128,4.0128,,4.0128,4.0128,,,,,,,,,
18319,2018.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.6228,0.6228,,0.6228,0.6228,,,,,,,,,
18320,2019.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.6040999999999999,0.6040999999999999,,0.6040999999999999,0.6040999999999999,,,,,,,,,
18321,2020.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.5859999999999999,0.5859999999999999,,0.5859999999999999,0.5859999999999999,,,,,,,,,
18322,2021.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.5684,0.5684,,0.5684,0.5684,,,,,,,,,
18323,2022.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.5513,0.5513,,0.5513,0.5513,,,,,,,,,
18324,2023.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.5348,0.5348,,0.5348,0.5348,,,,,,,,,
18325,2024.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.5188,0.5188,,0.5188,0.5188,,,,,,,,,
18326,2025.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.5101999999999999,0.5101999999999999,,0.5101999999999999,0.5101999999999999,,,,,,,,,
18327,2026.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.5038,0.5038,,0.5038,0.5038,,,,,,,,,
18328,2027.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.4956999999999999,0.4956999999999999,,0.4956999999999999,0.4956999999999999,,,,,,,,,
18329,2028.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.4882,0.4882,,0.4882,0.4882,,,,,,,,,
18330,2029.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.4809999999999999,0.4809999999999999,,0.4809999999999999,0.4809999999999999,,,,,,,,,
18331,2030.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.4748,0.4748,,0.4748,0.4748,,,,,,,,,
18332,2031.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.4703,0.4703,,0.4703,0.4703,,,,,,,,,
18333,2032.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.4675,0.4675,,0.4675,0.4675,,,,,,,,,
18334,2033.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.5017,0.5017,,0.5017,0.5017,,,,,,,,,
18335,2034.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.5406000000000001,0.5406000000000001,,0.5406000000000001,0.5406000000000001,,,,,,,,,
18336,2035.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.5830000000000001,0.5830000000000001,,0.5830000000000001,0.5830000000000001,,,,,,,,,
18337,2036.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.6276,0.6276,,0.6276,0.6276,,,,,,,,,
18338,2037.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.6733000000000002,0.6733000000000002,,0.6733000000000002,0.6733000000000002,,,,,,,,,
18339,2038.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.7189999999999998,0.7189999999999998,,0.7189999999999998,0.7189999999999998,,,,,,,,,
18340,2039.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.7642999999999999,0.7642999999999999,,0.7642999999999999,0.7642999999999999,,,,,,,,,
18341,2040.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.8092000000000001,0.8092000000000001,,0.8092000000000001,0.8092000000000001,,,,,,,,,
18342,2041.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.8537999999999996,0.8537999999999996,,0.8537999999999996,0.8537999999999996,,,,,,,,,
18343,2042.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.8986999999999998,0.8986999999999998,,0.8986999999999998,0.8986999999999998,,,,,,,,,
18344,2043.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.9438,0.9438,,0.9438,0.9438,,,,,,,,,
18345,2044.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,0.9893999999999998,0.9893999999999998,,0.9893999999999998,0.9893999999999998,,,,,,,,,
18346,2045.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,1.0356999999999994,1.0356999999999994,,1.0356999999999994,1.0356999999999994,,,,,,,,,
18347,2046.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,1.0826000000000002,1.0826000000000002,,1.0826000000000002,1.0826000000000002,,,,,,,,,
18348,2047.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,1.1302,1.1302,,1.1302,1.1302,,,,,,,,,
18349,2048.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,1.1786999999999996,1.1786999999999996,,1.1786999999999996,1.1786999999999996,,,,,,,,,
18350,2049.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,1.2277999999999998,1.2277999999999998,,1.2277999999999998,1.2277999999999998,,,,,,,,,
18351,2050.0,TRTAXLPG,E5TRTAX,,,,,,,,,,,,,1.2778,1.2778,,1.2778,1.2778,,,,,,,,,
18352,2018.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,21.06146363636364,21.06146363636364,,21.06146363636364,21.06146363636364,,,,,,,,,
18353,2019.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,23.0171,23.0171,,23.0171,23.0171,,,,,,,,,
18354,2020.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,25.1862,25.1862,,25.1862,25.1862,,,,,,,,,
18355,2021.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,26.5966,26.5966,,26.5966,26.5966,,,,,,,,,
18356,2022.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,28.0604,28.0604,,28.0604,28.0604,,,,,,,,,
18357,2023.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,29.5776,29.5776,,29.5776,29.5776,,,,,,,,,
18358,2024.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,31.3733,31.3733,,31.3733,31.3733,,,,,,,,,
18359,2025.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,30.685,30.685,,30.685,30.685,,,,,,,,,
18360,2026.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,34.0149,34.0149,,34.0149,34.0149,,,,,,,,,
18361,2027.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,36.2988,36.2988,,36.2988,36.2988,,,,,,,,,
18362,2028.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,38.7125,38.7125,,38.7125,38.7125,,,,,,,,,
18363,2029.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,41.2563,41.2563,,41.2563,41.2563,,,,,,,,,
18364,2030.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,43.9179,43.9179,,43.9179,43.9179,,,,,,,,,
18365,2031.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,46.6662,46.6662,,46.6662,46.6662,,,,,,,,,
18366,2032.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,49.4351,49.4351,,49.4351,49.4351,,,,,,,,,
18367,2033.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,52.1138,52.1138,,52.1138,52.1138,,,,,,,,,
18368,2034.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,54.5385,54.5385,,54.5385,54.5385,,,,,,,,,
18369,2035.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,56.5208,56.5208,,56.5208,56.5208,,,,,,,,,
18370,2036.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,57.9281,57.9281,,57.9281,57.9281,,,,,,,,,
18371,2037.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,58.8059,58.8059,,58.8059,58.8059,,,,,,,,,
18372,2038.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,59.4364,59.4364,,59.4364,59.4364,,,,,,,,,
18373,2039.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,60.2147,60.2147,,60.2147,60.2147,,,,,,,,,
18374,2040.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,61.4439,61.4439,,61.4439,61.4439,,,,,,,,,
18375,2041.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,63.2297,63.2297,,63.2297,63.2297,,,,,,,,,
18376,2042.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,65.5272,65.5272,,65.5272,65.5272,,,,,,,,,
18377,2043.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,68.2263,68.2263,,68.2263,68.2263,,,,,,,,,
18378,2044.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,71.2171,71.2171,,71.2171,71.2171,,,,,,,,,
18379,2045.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,74.4116,74.4116,,74.4116,74.4116,,,,,,,,,
18380,2046.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,77.75,77.75,,77.75,77.75,,,,,,,,,
18381,2047.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,81.1919,81.1919,,81.1919,81.1919,,,,,,,,,
18382,2048.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,84.7121,84.7121,,84.7121,84.7121,,,,,,,,,
18383,2049.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,93.1271,93.1271,,93.1271,93.1271,,,,,,,,,
18384,2050.0,TRMOTGSL,E5TRMOT,,,,,,,,,,,,,96.9588,96.9588,,96.9588,96.9588,,,,,,,,,
18385,2025.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.1604545454545523,3.1604545454545523,,3.1604545454545523,3.1604545454545523,,,,,,,,,
18386,2026.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,1.8620000000000017,1.8620000000000017,,1.8620000000000017,1.8620000000000017,,,,,,,,,
18387,2027.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,1.9878082788077125,1.9878082788077125,,1.9878082788077125,1.9878082788077125,,,,,,,,,
18388,2028.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,2.120148150840514,2.120148150840514,,2.120148150840514,2.120148150840514,,,,,,,,,
18389,2029.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,2.2594321886072426,2.2594321886072426,,2.2594321886072426,2.2594321886072426,,,,,,,,,
18390,2030.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,2.405350767553834,2.405350767553834,,2.405350767553834,2.405350767553834,,,,,,,,,
18391,2031.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,2.5557464898737763,2.5557464898737763,,2.5557464898737763,2.5557464898737763,,,,,,,,,
18392,2032.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,2.7061,2.7061,,2.7061,2.7061,,,,,,,,,
18393,2033.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,2.852700000000006,2.852700000000006,,2.852700000000006,2.852700000000006,,,,,,,,,
18394,2034.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,2.9853999999999985,2.9853999999999985,,2.9853999999999985,2.9853999999999985,,,,,,,,,
18395,2035.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.0940000000000007,3.0940000000000007,,3.0940000000000007,3.0940000000000007,,,,,,,,,
18396,2036.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.171,3.171,,3.171,3.171,,,,,,,,,
18397,2037.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.2190000000000007,3.2190000000000007,,3.2190000000000007,3.2190000000000007,,,,,,,,,
18398,2038.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.2535000000000025,3.2535000000000025,,3.2535000000000025,3.2535000000000025,,,,,,,,,
18399,2039.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.2961000000000027,3.2961000000000027,,3.2961000000000027,3.2961000000000027,,,,,,,,,
18400,2040.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.3633999999999986,3.3633999999999986,,3.3633999999999986,3.3633999999999986,,,,,,,,,
18401,2041.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.461199999999998,3.461199999999998,,3.461199999999998,3.461199999999998,,,,,,,,,
18402,2042.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.5869,3.5869,,3.5869,3.5869,,,,,,,,,
18403,2043.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.7346,3.7346,,3.7346,3.7346,,,,,,,,,
18404,2044.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,3.898299999999992,3.898299999999992,,3.898299999999992,3.898299999999992,,,,,,,,,
18405,2045.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,4.073299999999989,4.073299999999989,,4.073299999999989,4.073299999999989,,,,,,,,,
18406,2046.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,4.256,4.256,,4.256,4.256,,,,,,,,,
18407,2047.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,4.444400000000002,4.444400000000002,,4.444400000000002,4.444400000000002,,,,,,,,,
18408,2048.0,TRMOTELE,E5TRMOT,,,,,,,,,,,,,4.6370000000000005,4.6370000000000005,,4.6370000000000005,4.6370000000000005,,,,,,,,,
18409,2018.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,0.9247999999999994,0.9247999999999994,,0.9247999999999994,0.9247999999999994,,,,,,,,,
18410,2019.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,0.9638,0.9638,,0.9638,0.9638,,,,,,,,,
18411,2020.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.0546,1.0546,,1.0546,1.0546,,,,,,,,,
18412,2021.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.1137,1.1137,,1.1137,1.1137,,,,,,,,,
18413,2022.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.175,1.175,,1.175,1.175,,,,,,,,,
18414,2023.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.2386,1.2386,,1.2386,1.2386,,,,,,,,,
18415,2024.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.3043,1.3043,,1.3043,1.3043,,,,,,,,,
18416,2025.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.3539,1.3539,,1.3539,1.3539,,,,,,,,,
18417,2026.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.5007,1.5007,,1.5007,1.5007,,,,,,,,,
18418,2027.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.6016,1.6016,,1.6016,1.6016,,,,,,,,,
18419,2028.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.708,1.708,,1.708,1.708,,,,,,,,,
18420,2029.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.8203,1.8203,,1.8203,1.8203,,,,,,,,,
18421,2030.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,1.9377,1.9377,,1.9377,1.9377,,,,,,,,,
18422,2031.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.059,2.059,,2.059,2.059,,,,,,,,,
18423,2032.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.1812,2.1812,,2.1812,2.1812,,,,,,,,,
18424,2033.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.2994,2.2994,,2.2994,2.2994,,,,,,,,,
18425,2034.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.4063,2.4063,,2.4063,2.4063,,,,,,,,,
18426,2035.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.4938,2.4938,,2.4938,2.4938,,,,,,,,,
18427,2036.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.556,2.556,,2.556,2.556,,,,,,,,,
18428,2037.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.5946,2.5946,,2.5946,2.5946,,,,,,,,,
18429,2038.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.6224,2.6224,,2.6224,2.6224,,,,,,,,,
18430,2039.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.6567,2.6567,,2.6567,2.6567,,,,,,,,,
18431,2040.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.711,2.711,,2.711,2.711,,,,,,,,,
18432,2041.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.7898,2.7898,,2.7898,2.7898,,,,,,,,,
18433,2042.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,2.8912,2.8912,,2.8912,2.8912,,,,,,,,,
18434,2043.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,3.0101,3.0101,,3.0101,3.0101,,,,,,,,,
18435,2044.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,3.1421,3.1421,,3.1421,3.1421,,,,,,,,,
18436,2045.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,3.2831,3.2831,,3.2831,3.2831,,,,,,,,,
18437,2046.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,3.4304,3.4304,,3.4304,3.4304,,,,,,,,,
18438,2047.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,3.5822000000000003,3.5822000000000003,,3.5822000000000003,3.5822000000000003,,,,,,,,,
18439,2048.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,3.7377,3.7377,,3.7377,3.7377,,,,,,,,,
18440,2049.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,3.8957,3.8957,,3.8957,3.8957,,,,,,,,,
18441,2050.0,TRSUVDSL,E5TRSUV,,,,,,,,,,,,,4.0561,4.0561,,4.0561,4.0561,,,,,,,,,
18442,2018.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,5.717,5.717,,5.717,5.717,,,,,,,,,
18443,2019.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,5.9297,5.9297,,5.9297,5.9297,,,,,,,,,
18444,2020.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,6.4885,6.4885,,6.4885,6.4885,,,,,,,,,
18445,2021.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,6.8518,6.8518,,6.8518,6.8518,,,,,,,,,
18446,2022.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,7.229,7.229,,7.229,7.229,,,,,,,,,
18447,2023.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,7.6199,7.6199,,7.6199,7.6199,,,,,,,,,
18448,2024.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,8.024499999999998,8.024499999999998,,8.024499999999998,8.024499999999998,,,,,,,,,
18449,2025.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,8.832094869711922,8.832094869711922,,8.832094869711922,8.832094869711922,,,,,,,,,
18450,2026.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,9.2335,9.2335,,9.2335,9.2335,,,,,,,,,
18451,2027.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,9.8534,9.8534,,9.8534,9.8534,,,,,,,,,
18452,2028.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,10.5087,10.5087,,10.5087,10.5087,,,,,,,,,
18453,2029.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,11.1991,11.1991,,11.1991,11.1991,,,,,,,,,
18454,2030.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,11.9216,11.9216,,11.9216,11.9216,,,,,,,,,
18455,2031.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,12.6677,12.6677,,12.6677,12.6677,,,,,,,,,
18456,2032.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,13.4193,13.4193,,13.4193,13.4193,,,,,,,,,
18457,2033.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,14.1463,14.1463,,14.1463,14.1463,,,,,,,,,
18458,2034.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,14.8045,14.8045,,14.8045,14.8045,,,,,,,,,
18459,2035.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,15.3429,15.3429,,15.3429,15.3429,,,,,,,,,
18460,2036.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,15.7245,15.7245,,15.7245,15.7245,,,,,,,,,
18461,2037.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,15.963,15.963,,15.963,15.963,,,,,,,,,
18462,2038.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,16.1341,16.1341,,16.1341,16.1341,,,,,,,,,
18463,2039.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,16.3454,16.3454,,16.3454,16.3454,,,,,,,,,
18464,2040.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,16.679,16.679,,16.679,16.679,,,,,,,,,
18465,2041.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,17.1638,17.1638,,17.1638,17.1638,,,,,,,,,
18466,2042.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,17.7875,17.7875,,17.7875,17.7875,,,,,,,,,
18467,2043.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,18.5201,18.5201,,18.5201,18.5201,,,,,,,,,
18468,2044.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,19.3318,19.3318,,19.3318,19.3318,,,,,,,,,
18469,2045.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,20.1992,20.1992,,20.1992,20.1992,,,,,,,,,
18470,2046.0,TRSUVGSL,E5TRSUV,,,,,,,,,,,,,21.1053,21.1053,,21.1053,21.1053,,,,,,,,,
