,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
19880,2037.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,124.61911367896,124.61911367896,,,,,,,124.61911367896
19881,2038.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,127.88419373896002,127.88419373896002,,,,,,,127.88419373896002
19882,2039.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,131.14927379896,131.14927379896,,,,,,,131.14927379896
19883,2040.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,134.41446654896,134.41446654896,,,,,,,134.41446654896
19884,2041.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,141.02936954895998,141.02936954895998,,,,,,,141.02936954895998
19885,2042.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,147.64415985896,147.64415985896,,,,,,,147.64415985896
19886,2043.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,154.25917554896,154.25917554896,,,,,,,154.25917554896
19887,2044.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,160.87407854896,160.87407854896,,,,,,,160.87407854896
19888,2045.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,167.48898154896,167.48898154896,,,,,,,167.48898154896
19889,2046.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,174.10388454896,174.10388454896,,,,,,,174.10388454896
19890,2047.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,180.71867485896,180.71867485896,,,,,,,180.71867485896
19891,2048.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,187.33357785896,187.33357785896,,,,,,,187.33357785896
19892,2049.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,193.94848085896,193.94848085896,,,,,,,193.94848085896
19893,2050.0,ELE_TRANS,E1ELE,,,,,,,,,,,,,,,,,,200.56338385896,200.56338385896,,,,,,,200.56338385896
19894,2018.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,81.2300494656,81.2300494656,,,,,,,81.2300494656
19895,2019.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,75.80246256799998,75.80246256799998,,,,,,,75.80246256799998
19896,2020.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,79.16705265039998,79.16705265039998,,,,,,,79.16705265039998
19897,2021.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,89.05127966399998,89.05127966399998,,,,,,,89.05127966399998
19898,2022.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,89.54421743359998,89.54421743359998,,,,,,,89.54421743359998
19899,2023.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,90.0933318336,90.0933318336,,,,,,,90.0933318336
19900,2024.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,93.5095510336,93.5095510336,,,,,,,93.5095510336
19901,2025.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,95.06594684008,95.06594684008,,,,,,,95.06594684008
19902,2026.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,97.18547542656,97.18547542656,,,,,,,97.18547542656
19903,2027.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,99.14313556304002,99.14313556304002,,,,,,,99.14313556304002
19904,2028.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,100.93955141952,100.93955141952,,,,,,,100.93955141952
19905,2029.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,102.57447231599998,102.57447231599998,,,,,,,102.57447231599998
19906,2030.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,104.04778303248,104.04778303248,,,,,,,104.04778303248
19907,2031.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,105.02818255895998,105.02818255895998,,,,,,,105.02818255895998
19908,2032.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,108.29337530896,108.29337530896,,,,,,,108.29337530896
19909,2033.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,111.55845536896,111.55845536896,,,,,,,111.55845536896
19910,2034.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,114.82353542896,114.82353542896,,,,,,,114.82353542896
19911,2035.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,118.08884086896,118.08884086896,,,,,,,118.08884086896
19912,2036.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,121.35392092896,121.35392092896,,,,,,,121.35392092896
19913,2037.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,124.61911367896,124.61911367896,,,,,,,124.61911367896
19914,2038.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,127.88419373896002,127.88419373896002,,,,,,,127.88419373896002
19915,2039.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,131.14927379896,131.14927379896,,,,,,,131.14927379896
19916,2040.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,134.41446654896,134.41446654896,,,,,,,134.41446654896
19917,2041.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,141.02936954895998,141.02936954895998,,,,,,,141.02936954895998
19918,2042.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,147.64415985896,147.64415985896,,,,,,,147.64415985896
19919,2043.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,154.25917554896,154.25917554896,,,,,,,154.25917554896
19920,2044.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,160.87407854896,160.87407854896,,,,,,,160.87407854896
19921,2045.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,167.48898154896,167.48898154896,,,,,,,167.48898154896
19922,2046.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,174.10388454896,174.10388454896,,,,,,,174.10388454896
19923,2047.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,180.71867485896,180.71867485896,,,,,,,180.71867485896
19924,2048.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,187.33357785896,187.33357785896,,,,,,,187.33357785896
19925,2049.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,193.94848085896,193.94848085896,,,,,,,193.94848085896
19926,2050.0,ELE_DIST,E2ELE,,,,,,,,,,,,,,,,,,200.56338385896,200.56338385896,,,,,,,200.56338385896
19927,2018.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,2.0581,2.0581,,,,,,,2.0581
19928,2019.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,2.0579,2.0579,,,,,,,2.0579
19929,2020.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,2.0575,2.0575,,,,,,,2.0575
19930,2021.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,2.0571,2.0571,,,,,,,2.0571
19931,2022.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,2.0445,2.0445,,,,,,,2.0445
19932,2023.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,2.2152,2.2152,,,,,,,2.2152
19933,2024.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,2.1228,2.1228,,,,,,,2.1228
19934,2025.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,2.0334,2.0334,,,,,,,2.0334
19935,2026.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.9487,1.9487,,,,,,,1.9487
19936,2027.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.8616,1.8616,,,,,,,1.8616
19937,2028.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.7725,1.7725,,,,,,,1.7725
19938,2029.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6874,1.6874,,,,,,,1.6874
19939,2030.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.6068,1.6068,,,,,,,1.6068
19940,2031.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.5332,1.5332,,,,,,,1.5332
19941,2032.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.4586,1.4586,,,,,,,1.4586
19942,2033.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.3827,1.3827,,,,,,,1.3827
19943,2034.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.3058,1.3058,,,,,,,1.3058
19944,2035.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.2334,1.2334,,,,,,,1.2334
19945,2036.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.1723,1.1723,,,,,,,1.1723
19946,2037.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.1106,1.1106,,,,,,,1.1106
19947,2038.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,1.048,1.048,,,,,,,1.048
19948,2039.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.9848,0.9848,,,,,,,0.9848
19949,2040.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.9264,0.9264,,,,,,,0.9264
19950,2041.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.8801999999999999,0.8801999999999999,,,,,,,0.8801999999999999
19951,2042.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.8335,0.8335,,,,,,,0.8335
19952,2043.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.7864999999999999,0.7864999999999999,,,,,,,0.7864999999999999
19953,2044.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.7389999999999999,0.7389999999999999,,,,,,,0.7389999999999999
19954,2045.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.6965,0.6965,,,,,,,0.6965
19955,2046.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.6663,0.6663,,,,,,,0.6663
19956,2047.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.636,0.636,,,,,,,0.636
19957,2048.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.6055,0.6055,,,,,,,0.6055
19958,2049.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.5747999999999999,0.5747999999999999,,,,,,,0.5747999999999999
19959,2050.0,LU_FOR,E1_SOI,,,,,,,,,,,,,,,,,,0.4778,0.4778,,,,,,,0.4778
19960,2018.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2689,1.2689,,,,,,,1.2689
19961,2019.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2691,1.2691,,,,,,,1.2691
19962,2020.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2695,1.2695,,,,,,,1.2695
19963,2021.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2699,1.2699,,,,,,,1.2699
19964,2022.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.299,1.299,,,,,,,1.299
19965,2023.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.2588,1.2588,,,,,,,1.2588
19966,2024.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.3122,1.3122,,,,,,,1.3122
19967,2025.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.3651,1.3651,,,,,,,1.3651
19968,2026.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.4131,1.4131,,,,,,,1.4131
19969,2027.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.4615,1.4615,,,,,,,1.4615
19970,2028.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.5137,1.5137,,,,,,,1.5137
19971,2029.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.5623,1.5623,,,,,,,1.5623
19972,2030.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.6098,1.6098,,,,,,,1.6098
19973,2031.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.6498,1.6498,,,,,,,1.6498
19974,2032.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.6903,1.6903,,,,,,,1.6903
19975,2033.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.7314,1.7314,,,,,,,1.7314
19976,2034.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.7731,1.7731,,,,,,,1.7731
19977,2035.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.8155,1.8155,,,,,,,1.8155
19978,2036.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.8459,1.8459,,,,,,,1.8459
19979,2037.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.8765,1.8765,,,,,,,1.8765
19980,2038.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.9074,1.9074,,,,,,,1.9074
19981,2039.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.9385,1.9385,,,,,,,1.9385
19982,2040.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.9698,1.9698,,,,,,,1.9698
19983,2041.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,1.9884,1.9884,,,,,,,1.9884
19984,2042.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,2.0069,2.0069,,,,,,,2.0069
19985,2043.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,2.0253,2.0253,,,,,,,2.0253
19986,2044.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,2.0436,2.0436,,,,,,,2.0436
19987,2045.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,2.0617,2.0617,,,,,,,2.0617
19988,2046.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,2.067,2.067,,,,,,,2.067
19989,2047.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,2.072,2.072,,,,,,,2.072
19990,2048.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,2.0765,2.0765,,,,,,,2.0765
19991,2049.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,2.0806,2.0806,,,,,,,2.0806
19992,2050.0,LU_AGR,E1_SOI,,,,,,,,,,,,,,,,,,2.1504,2.1504,,,,,,,2.1504
19993,2018.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.0185,1.0185,,,,,,,1.0185
19994,2019.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.0185,1.0185,,,,,,,1.0185
19995,2020.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.0185,1.0185,,,,,,,1.0185
19996,2021.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.0185,1.0185,,,,,,,1.0185
19997,2022.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.0185,1.0185,,,,,,,1.0185
19998,2023.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,0.888,0.888,,,,,,,0.888
19999,2024.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,0.927,0.927,,,,,,,0.927
20000,2025.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,0.9634,0.9634,,,,,,,0.9634
20001,2026.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.0001,1.0001,,,,,,,1.0001
20002,2027.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.0388,1.0388,,,,,,,1.0388
20003,2028.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.0758,1.0758,,,,,,,1.0758
20004,2029.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.1123,1.1123,,,,,,,1.1123
20005,2030.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.1454,1.1454,,,,,,,1.1454
20006,2031.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.179,1.179,,,,,,,1.179
20007,2032.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.2131,1.2131,,,,,,,1.2131
20008,2033.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.2478,1.2478,,,,,,,1.2478
20009,2034.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.2831,1.2831,,,,,,,1.2831
20010,2035.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.3132,1.3132,,,,,,,1.3132
20011,2036.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.3438,1.3438,,,,,,,1.3438
20012,2037.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.3749,1.3749,,,,,,,1.3749
20013,2038.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.4065,1.4065,,,,,,,1.4065
20014,2039.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.4388,1.4388,,,,,,,1.4388
20015,2040.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.4658,1.4658,,,,,,,1.4658
20016,2041.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.4934,1.4934,,,,,,,1.4934
20017,2042.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.5215,1.5215,,,,,,,1.5215
20018,2043.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.5502,1.5502,,,,,,,1.5502
20019,2044.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.5794,1.5794,,,,,,,1.5794
20020,2045.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.6037,1.6037,,,,,,,1.6037
20021,2046.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.6286,1.6286,,,,,,,1.6286
20022,2047.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.654,1.654,,,,,,,1.654
20023,2048.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.6800000000000002,1.6800000000000002,,,,,,,1.6800000000000002
20024,2049.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.7066,1.7066,,,,,,,1.7066
20025,2050.0,LU_GAN,E1_SOI,,,,,,,,,,,,,,,,,,1.7338,1.7338,,,,,,,1.7338
20026,2018.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20027,2019.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20028,2020.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20029,2021.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20030,2022.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20031,2023.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20032,2024.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20033,2025.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20034,2026.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20035,2027.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20036,2028.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20037,2029.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20038,2030.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20039,2031.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20040,2032.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20041,2033.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20042,2034.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20043,2035.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20044,2036.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20045,2037.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20046,2038.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20047,2039.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20048,2040.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20049,2041.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20050,2042.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20051,2043.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20052,2044.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20053,2045.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20054,2046.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20055,2047.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20056,2048.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20057,2049.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20058,2050.0,LU_MTS,E1_SOI,,,,,,,,,,,,,,,,,,0.635549,0.635549,,,,,,,0.635549
20059,2018.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20060,2019.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20061,2020.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20062,2021.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20063,2022.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20064,2023.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20065,2024.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20066,2025.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20067,2026.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20068,2027.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20069,2028.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20070,2029.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20071,2030.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20072,2031.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20073,2032.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20074,2033.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20075,2034.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20076,2035.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20077,2036.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20078,2037.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20079,2038.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20080,2039.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20081,2040.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20082,2041.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20083,2042.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20084,2043.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20085,2044.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20086,2045.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20087,2046.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20088,2047.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20089,2048.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20090,2049.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20091,2050.0,LU_SAB,E1_SOI,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,0.003
20092,2018.0,LU_URB,E1_SOI,,,,,,,,,,,,,,,,,,0.1019999999999999,0.1019999999999999,,,,,,,0.1019999999999999
20093,2019.0,LU_URB,E1_SOI,,,,,,,,,,,,,,,,,,0.1019999999999999,0.1019999999999999,,,,,,,0.1019999999999999
20094,2020.0,LU_URB,E1_SOI,,,,,,,,,,,,,,,,,,0.1019999999999999,0.1019999999999999,,,,,,,0.1019999999999999
20095,2021.0,LU_URB,E1_SOI,,,,,,,,,,,,,,,,,,0.1019999999999999,0.1019999999999999,,,,,,,0.1019999999999999
20096,2022.0,LU_URB,E1_SOI,,,,,,,,,,,,,,,,,,0.1019999999999999,0.1019999999999999,,,,,,,0.1019999999999999
20097,2023.0,LU_URB,E1_SOI,,,,,,,,,,,,,,,,,,0.1019999999999999,0.1019999999999999,,,,,,,0.1019999999999999
20098,2024.0,LU_URB,E1_SOI,,,,,,,,,,,,,,,,,,0.1019999999999999,0.1019999999999999,,,,,,,0.1019999999999999
20099,2025.0,LU_URB,E1_SOI,,,,,,,,,,,,,,,,,,0.1019999999999999,0.1019999999999999,,,,,,,0.1019999999999999
20100,2026.0,LU_URB,E1_SOI,,,,,,,,,,,,,,,,,,0.1019999999999999,0.1019999999999999,,,,,,,0.1019999999999999
